STT,Thông tin,Label
301,Chia sẻ kinh nghiệm học tốt các môn lập trình,Thong_tin_khoa
302,Hội thảo: Chia sẻ kinh nghiệm thực tập doanh nghiệp,Thong_tin_khoa
303,Hội thảo: Chia sẻ kinh nghiệm học tập,Thong_tin_khoa
304,Seminar Thị Giác Máy Tính,Thong_tin_khoa
305,[KTPM] Pretest - Thực tập doanh nghiệp - Khóa luận tốt nghiệp,Thong_tin_khoa
306,Đánh giá Khóa luận tốt nghiệp - HK 2 năm học 2021-2022,Thong_tin_khoa
307,Lễ bế giảng và trao bằng tốt nghiệp đợt 1 năm 2022,Thong_tin_khoa
308,Lễ bảo vệ khóa luận tốt nghiệp ngành Hệ thống thông tin,Thong_tin_khoa
309,Seminar Thị giác Máy tính,Thong_tin_khoa
310,Đánh giá Khóa luận tốt nghiệp ngành Khoa học máy tính (HK2/2021-2022),Thong_tin_khoa
311,Đánh giá Khóa luận tốt nghiệp ngành Kỹ thuật phần mềm (HK2/2021-2022),Thong_tin_khoa
312,Hội thảo: Định hướng nghề nghiệp CNTT,Thong_tin_khoa
313,Hội thảo định hướng tách ngành Đại học khóa 17,Thong_tin_khoa
314,Workshop sinh viên: Data/Web/App/DevOps,Thong_tin_khoa
315,Hội thảo: Định hướng nghề nghiệp CNTT,Thong_tin_khoa
316,"Khai phá dữ liệu lần I, 2021",Thong_tin_khoa
317,IUH hợp tác với doanh nghiệp FDI Nhật Bản đào tạo và cung ứng nguồn nhân lực,Thong_tin_khoa
318,SS4U & TVHpro EDU KÝ HỢP TÁC ĐÀO TẠO ERP VỚI KHOA CNTT IUH,Thong_tin_khoa
319,KHOÁ HỌC LẬP TRÌNH WEB VỚI CÁC LẬP TRÌNH VIÊN HÀN QUỐC ĐẾN TỪ CÔNG TY  LIKELION,Thong_tin_khoa
320,LỄ KÝ KẾT HỢP TÁC GIỮA KHOA CNTT VÀ CÔNG TY LIKE LION,Thong_tin_khoa
321,Hội thảo với doanh nghiệp trong đào tạo và tuyển dụng nhân sự CNTT,Thong_tin_khoa
322,SS4U & TVHpro EDU HỢP TÁC ĐÀO TẠO ERP VỚI KHOA CNTT ĐH CÔNG NGHIỆP TP HCM,Thong_tin_khoa
323,Văn nghệ chào đón tân sinh viên Khoa CNTT năm 2020,Thong_tin_khoa
324,"Hội thảo ""KẾT NỐI DOANH NGHIỆP VỚI SINH VIÊN NGHỀ IT"" tháng 10.2020",Thong_tin_khoa
325,HỘI NGHỊ DOANH NGHIỆP NGÀNH CÔNG NGHỆ THÔNG TIN (tháng 10/2020),Thong_tin_khoa
326,Thông báo v/v tổ chức Lễ bế giảng và phát Bằng Tốt nghiệp năm 2020,Thong_tin_khoa
327,"Thông báo ""Học Bổng Nữ Sinh Kỹ Thuật 2020""",Thong_tin_khoa
328,Thông báo Seminar: “Debunking Misinformation on the Web”,Thong_tin_khoa
329,"Thông báo Webinar, thứ 7 ngày 8/8/2020",Thong_tin_khoa
330,"Thông báo Webinar, 12/6/2020",Thong_tin_khoa
331,"Thông báo Seminar, 14h thứ 7 ngày 6/6/2020",Thong_tin_khoa
332,"Thông báo Webinar, Thứ 7 ngày 6/6/2020",Thong_tin_khoa
333,Giới thiệu ngành Khoa Học Dữ Liệu,Thong_tin_khoa
334,Tuyển sinh Đại học 2020 ngành Khoa Học Dữ Liệu,Thong_tin_khoa
335,Đăng ký tham gia Workshop: Công nghệ Blockchain,Thong_tin_khoa
336,Thông báo Hội thảo định hướng tách ngành cho SV Đại học đại trà Khóa 15 (DHTH15),Thong_tin_khoa
337,Thông báo Seminar: 9/5/2020,Thong_tin_khoa
338,Thông báo Seminar:18/4/2020,Thong_tin_khoa
339,"Thông báo Seminar:11 April, 2020",Thong_tin_khoa
340,Thông báo seminar 4/4/2020,Thong_tin_khoa
341,Thông báo Tech Talk 23/12/2019,Thong_tin_khoa
342,Thông báo seminar 16/12/2019,Thong_tin_khoa
343,CÔNG TY TNHH KỸ THUẬT DỊCH VỤ TAMECO TUYỂN DỤNG,Thong_tin_khoa
344,Công ty TNHH CƠ ĐIỆN LẠNH HỒNG BÀNG tuyển dụng,Thong_tin_khoa
345,Tuyển dụng Cộng Tác Viên Thợ Lắp Đặt Điện Máy Xanh,Thong_tin_khoa
346,Công ty Cổ phần Dịch Vụ - Lắp Đặt – Sửa Chữa – Bảo Hành Điện Máy XANH tuyển dụng,Thong_tin_khoa
347,CTY CP XD KHẢI THIÊN TUYỂN DỤNG,Thong_tin_khoa
348,Faculty of Heat and Refrigeration Engineering hosts the 8th Student Scientific Research Workshop (2026),Thong_tin_khoa
349,Khoa Công nghệ Nhiệt Lạnh tổ chức Hội thảo Nghiên cứu khoa học Sinh viên lần thứ 8 (2026),Thong_tin_khoa
350,Hội Thảo Chuyển đổi số trong ngành năng lượng và phát triển bền vững,Thong_tin_khoa
351,ALUMNI REUNION OF THE HEAT AND REFRIGERATION FACULTY,Thong_tin_khoa
352,HỌP MẶT CỰU SINH VIÊN KHOA CÔNG NGHỆ NHIỆT LẠNH,Thong_tin_khoa
353,CÔNG TY TNHH KỸ THUẬT DỊCH VỤ TAMECO TUYỂN DỤNG,Thong_tin_khoa
354,Công ty TNHH CƠ ĐIỆN LẠNH HỒNG BÀNG tuyển dụng,Thong_tin_khoa
355,Tuyển dụng Cộng Tác Viên Thợ Lắp Đặt Điện Máy Xanh,Thong_tin_khoa
356,Công ty Cổ phần Dịch Vụ - Lắp Đặt – Sửa Chữa – Bảo Hành Điện Máy XANH tuyển dụng,Thong_tin_khoa
357,CTY CP XD KHẢI THIÊN TUYỂN DỤNG,Thong_tin_khoa
358,Faculty of Heat and Refrigeration Engineering hosts the 8th Student Scientific Research Workshop (2026),Thong_tin_khoa
359,Khoa Công nghệ Nhiệt Lạnh tổ chức Hội thảo Nghiên cứu khoa học Sinh viên lần thứ 8 (2026),Thong_tin_khoa
360,Hội Thảo Chuyển đổi số trong ngành năng lượng và phát triển bền vững,Thong_tin_khoa
361,ALUMNI REUNION OF THE HEAT AND REFRIGERATION FACULTY,Thong_tin_khoa
362,HỌP MẶT CỰU SINH VIÊN KHOA CÔNG NGHỆ NHIỆT LẠNH,Thong_tin_khoa
363,CÔNG TY TNHH KỸ THUẬT DỊCH VỤ TAMECO TUYỂN DỤNG,Thong_tin_khoa
364,Công ty TNHH CƠ ĐIỆN LẠNH HỒNG BÀNG tuyển dụng,Thong_tin_khoa
365,Tuyển dụng Cộng Tác Viên Thợ Lắp Đặt Điện Máy Xanh,Thong_tin_khoa
366,Công ty Cổ phần Dịch Vụ - Lắp Đặt – Sửa Chữa – Bảo Hành Điện Máy XANH tuyển dụng,Thong_tin_khoa
367,CTY CP XD KHẢI THIÊN TUYỂN DỤNG,Thong_tin_khoa
368,Faculty of Heat and Refrigeration Engineering hosts the 8th Student Scientific Research Workshop (2026),Thong_tin_khoa
369,Khoa Công nghệ Nhiệt Lạnh tổ chức Hội thảo Nghiên cứu khoa học Sinh viên lần thứ 8 (2026),Thong_tin_khoa
370,Hội Thảo Chuyển đổi số trong ngành năng lượng và phát triển bền vững,Thong_tin_khoa
371,ALUMNI REUNION OF THE HEAT AND REFRIGERATION FACULTY,Thong_tin_khoa
372,HỌP MẶT CỰU SINH VIÊN KHOA CÔNG NGHỆ NHIỆT LẠNH,Thong_tin_khoa
373,CÔNG TY TNHH KỸ THUẬT DỊCH VỤ TAMECO TUYỂN DỤNG,Thong_tin_khoa
374,Công ty TNHH CƠ ĐIỆN LẠNH HỒNG BÀNG tuyển dụng,Thong_tin_khoa
375,Tuyển dụng Cộng Tác Viên Thợ Lắp Đặt Điện Máy Xanh,Thong_tin_khoa
376,Công ty Cổ phần Dịch Vụ - Lắp Đặt – Sửa Chữa – Bảo Hành Điện Máy XANH tuyển dụng,Thong_tin_khoa
377,CTY CP XD KHẢI THIÊN TUYỂN DỤNG,Thong_tin_khoa
378,Faculty of Heat and Refrigeration Engineering hosts the 8th Student Scientific Research Workshop (2026),Thong_tin_khoa
379,Khoa Công nghệ Nhiệt Lạnh tổ chức Hội thảo Nghiên cứu khoa học Sinh viên lần thứ 8 (2026),Thong_tin_khoa
380,Hội Thảo Chuyển đổi số trong ngành năng lượng và phát triển bền vững,Thong_tin_khoa
381,ALUMNI REUNION OF THE HEAT AND REFRIGERATION FACULTY,Thong_tin_khoa
382,HỌP MẶT CỰU SINH VIÊN KHOA CÔNG NGHỆ NHIỆT LẠNH,Thong_tin_khoa
383,CÔNG TY TNHH KỸ THUẬT DỊCH VỤ TAMECO TUYỂN DỤNG,Thong_tin_khoa
384,Công ty TNHH CƠ ĐIỆN LẠNH HỒNG BÀNG tuyển dụng,Thong_tin_khoa
385,Tuyển dụng Cộng Tác Viên Thợ Lắp Đặt Điện Máy Xanh,Thong_tin_khoa
386,Công ty Cổ phần Dịch Vụ - Lắp Đặt – Sửa Chữa – Bảo Hành Điện Máy XANH tuyển dụng,Thong_tin_khoa
387,CTY CP XD KHẢI THIÊN TUYỂN DỤNG,Thong_tin_khoa
388,Faculty of Heat and Refrigeration Engineering hosts the 8th Student Scientific Research Workshop (2026),Thong_tin_khoa
389,Khoa Công nghệ Nhiệt Lạnh tổ chức Hội thảo Nghiên cứu khoa học Sinh viên lần thứ 8 (2026),Thong_tin_khoa
390,Hội Thảo Chuyển đổi số trong ngành năng lượng và phát triển bền vững,Thong_tin_khoa
391,ALUMNI REUNION OF THE HEAT AND REFRIGERATION FACULTY,Thong_tin_khoa
392,HỌP MẶT CỰU SINH VIÊN KHOA CÔNG NGHỆ NHIỆT LẠNH,Thong_tin_khoa
393,CÔNG TY TNHH KỸ THUẬT DỊCH VỤ TAMECO TUYỂN DỤNG,Thong_tin_khoa
394,Công ty TNHH CƠ ĐIỆN LẠNH HỒNG BÀNG tuyển dụng,Thong_tin_khoa
395,Tuyển dụng Cộng Tác Viên Thợ Lắp Đặt Điện Máy Xanh,Thong_tin_khoa
396,Công ty Cổ phần Dịch Vụ - Lắp Đặt – Sửa Chữa – Bảo Hành Điện Máy XANH tuyển dụng,Thong_tin_khoa
397,CTY CP XD KHẢI THIÊN TUYỂN DỤNG,Thong_tin_khoa
398,Faculty of Heat and Refrigeration Engineering hosts the 8th Student Scientific Research Workshop (2026),Thong_tin_khoa
399,Khoa Công nghệ Nhiệt Lạnh tổ chức Hội thảo Nghiên cứu khoa học Sinh viên lần thứ 8 (2026),Thong_tin_khoa
400,Hội Thảo Chuyển đổi số trong ngành năng lượng và phát triển bền vững,Thong_tin_khoa
401,ALUMNI REUNION OF THE HEAT AND REFRIGERATION FACULTY,Thong_tin_khoa
402,HỌP MẶT CỰU SINH VIÊN KHOA CÔNG NGHỆ NHIỆT LẠNH,Thong_tin_khoa
403,CÔNG TY TNHH KỸ THUẬT DỊCH VỤ TAMECO TUYỂN DỤNG,Thong_tin_khoa
404,Công ty TNHH CƠ ĐIỆN LẠNH HỒNG BÀNG tuyển dụng,Thong_tin_khoa
405,Tuyển dụng Cộng Tác Viên Thợ Lắp Đặt Điện Máy Xanh,Thong_tin_khoa
406,Công ty Cổ phần Dịch Vụ - Lắp Đặt – Sửa Chữa – Bảo Hành Điện Máy XANH tuyển dụng,Thong_tin_khoa
407,CTY CP XD KHẢI THIÊN TUYỂN DỤNG,Thong_tin_khoa
408,Faculty of Heat and Refrigeration Engineering hosts the 8th Student Scientific Research Workshop (2026),Thong_tin_khoa
409,Khoa Công nghệ Nhiệt Lạnh tổ chức Hội thảo Nghiên cứu khoa học Sinh viên lần thứ 8 (2026),Thong_tin_khoa
410,Hội Thảo Chuyển đổi số trong ngành năng lượng và phát triển bền vững,Thong_tin_khoa
411,ALUMNI REUNION OF THE HEAT AND REFRIGERATION FACULTY,Thong_tin_khoa
412,HỌP MẶT CỰU SINH VIÊN KHOA CÔNG NGHỆ NHIỆT LẠNH,Thong_tin_khoa
413,CÔNG TY TNHH KỸ THUẬT DỊCH VỤ TAMECO TUYỂN DỤNG,Thong_tin_khoa
414,Công ty TNHH CƠ ĐIỆN LẠNH HỒNG BÀNG tuyển dụng,Thong_tin_khoa
415,Tuyển dụng Cộng Tác Viên Thợ Lắp Đặt Điện Máy Xanh,Thong_tin_khoa
416,Công ty Cổ phần Dịch Vụ - Lắp Đặt – Sửa Chữa – Bảo Hành Điện Máy XANH tuyển dụng,Thong_tin_khoa
417,CTY CP XD KHẢI THIÊN TUYỂN DỤNG,Thong_tin_khoa
418,Faculty of Heat and Refrigeration Engineering hosts the 8th Student Scientific Research Workshop (2026),Thong_tin_khoa
419,Khoa Công nghệ Nhiệt Lạnh tổ chức Hội thảo Nghiên cứu khoa học Sinh viên lần thứ 8 (2026),Thong_tin_khoa
420,Hội Thảo Chuyển đổi số trong ngành năng lượng và phát triển bền vững,Thong_tin_khoa
421,ALUMNI REUNION OF THE HEAT AND REFRIGERATION FACULTY,Thong_tin_khoa
422,HỌP MẶT CỰU SINH VIÊN KHOA CÔNG NGHỆ NHIỆT LẠNH,Thong_tin_khoa
423,CÔNG TY TNHH KỸ THUẬT DỊCH VỤ TAMECO TUYỂN DỤNG,Thong_tin_khoa
424,Công ty TNHH CƠ ĐIỆN LẠNH HỒNG BÀNG tuyển dụng,Thong_tin_khoa
425,Tuyển dụng Cộng Tác Viên Thợ Lắp Đặt Điện Máy Xanh,Thong_tin_khoa
426,Công ty Cổ phần Dịch Vụ - Lắp Đặt – Sửa Chữa – Bảo Hành Điện Máy XANH tuyển dụng,Thong_tin_khoa
427,CTY CP XD KHẢI THIÊN TUYỂN DỤNG,Thong_tin_khoa
428,Faculty of Heat and Refrigeration Engineering hosts the 8th Student Scientific Research Workshop (2026),Thong_tin_khoa
429,Khoa Công nghệ Nhiệt Lạnh tổ chức Hội thảo Nghiên cứu khoa học Sinh viên lần thứ 8 (2026),Thong_tin_khoa
430,Hội Thảo Chuyển đổi số trong ngành năng lượng và phát triển bền vững,Thong_tin_khoa
431,ALUMNI REUNION OF THE HEAT AND REFRIGERATION FACULTY,Thong_tin_khoa
432,HỌP MẶT CỰU SINH VIÊN KHOA CÔNG NGHỆ NHIỆT LẠNH,Thong_tin_khoa
433,CÔNG TY TNHH KỸ THUẬT DỊCH VỤ TAMECO TUYỂN DỤNG,Thong_tin_khoa
434,Công ty TNHH CƠ ĐIỆN LẠNH HỒNG BÀNG tuyển dụng,Thong_tin_khoa
435,Tuyển dụng Cộng Tác Viên Thợ Lắp Đặt Điện Máy Xanh,Thong_tin_khoa
436,Công ty Cổ phần Dịch Vụ - Lắp Đặt – Sửa Chữa – Bảo Hành Điện Máy XANH tuyển dụng,Thong_tin_khoa
437,CTY CP XD KHẢI THIÊN TUYỂN DỤNG,Thong_tin_khoa
438,Faculty of Heat and Refrigeration Engineering hosts the 8th Student Scientific Research Workshop (2026),Thong_tin_khoa
439,Khoa Công nghệ Nhiệt Lạnh tổ chức Hội thảo Nghiên cứu khoa học Sinh viên lần thứ 8 (2026),Thong_tin_khoa
440,Hội Thảo Chuyển đổi số trong ngành năng lượng và phát triển bền vững,Thong_tin_khoa
441,ALUMNI REUNION OF THE HEAT AND REFRIGERATION FACULTY,Thong_tin_khoa
442,HỌP MẶT CỰU SINH VIÊN KHOA CÔNG NGHỆ NHIỆT LẠNH,Thong_tin_khoa
443,CÔNG TY TNHH KỸ THUẬT DỊCH VỤ TAMECO TUYỂN DỤNG,Thong_tin_khoa
444,Công ty TNHH CƠ ĐIỆN LẠNH HỒNG BÀNG tuyển dụng,Thong_tin_khoa
445,Tuyển dụng Cộng Tác Viên Thợ Lắp Đặt Điện Máy Xanh,Thong_tin_khoa
446,Công ty Cổ phần Dịch Vụ - Lắp Đặt – Sửa Chữa – Bảo Hành Điện Máy XANH tuyển dụng,Thong_tin_khoa
447,CTY CP XD KHẢI THIÊN TUYỂN DỤNG,Thong_tin_khoa
448,Faculty of Heat and Refrigeration Engineering hosts the 8th Student Scientific Research Workshop (2026),Thong_tin_khoa
449,Khoa Công nghệ Nhiệt Lạnh tổ chức Hội thảo Nghiên cứu khoa học Sinh viên lần thứ 8 (2026),Thong_tin_khoa
450,Hội Thảo Chuyển đổi số trong ngành năng lượng và phát triển bền vững,Thong_tin_khoa
451,ALUMNI REUNION OF THE HEAT AND REFRIGERATION FACULTY,Thong_tin_khoa
452,HỌP MẶT CỰU SINH VIÊN KHOA CÔNG NGHỆ NHIỆT LẠNH,Thong_tin_khoa
453,CÔNG TY TNHH KỸ THUẬT DỊCH VỤ TAMECO TUYỂN DỤNG,Thong_tin_khoa
454,Công ty TNHH CƠ ĐIỆN LẠNH HỒNG BÀNG tuyển dụng,Thong_tin_khoa
455,Tuyển dụng Cộng Tác Viên Thợ Lắp Đặt Điện Máy Xanh,Thong_tin_khoa
456,Công ty Cổ phần Dịch Vụ - Lắp Đặt – Sửa Chữa – Bảo Hành Điện Máy XANH tuyển dụng,Thong_tin_khoa
457,CTY CP XD KHẢI THIÊN TUYỂN DỤNG,Thong_tin_khoa
458,Faculty of Heat and Refrigeration Engineering hosts the 8th Student Scientific Research Workshop (2026),Thong_tin_khoa
459,Khoa Công nghệ Nhiệt Lạnh tổ chức Hội thảo Nghiên cứu khoa học Sinh viên lần thứ 8 (2026),Thong_tin_khoa
460,Hội Thảo Chuyển đổi số trong ngành năng lượng và phát triển bền vững,Thong_tin_khoa
461,ALUMNI REUNION OF THE HEAT AND REFRIGERATION FACULTY,Thong_tin_khoa
462,HỌP MẶT CỰU SINH VIÊN KHOA CÔNG NGHỆ NHIỆT LẠNH,Thong_tin_khoa
463,CÔNG TY TNHH KỸ THUẬT DỊCH VỤ TAMECO TUYỂN DỤNG,Thong_tin_khoa
464,Công ty TNHH CƠ ĐIỆN LẠNH HỒNG BÀNG tuyển dụng,Thong_tin_khoa
465,Tuyển dụng Cộng Tác Viên Thợ Lắp Đặt Điện Máy Xanh,Thong_tin_khoa
466,Công ty Cổ phần Dịch Vụ - Lắp Đặt – Sửa Chữa – Bảo Hành Điện Máy XANH tuyển dụng,Thong_tin_khoa
467,CTY CP XD KHẢI THIÊN TUYỂN DỤNG,Thong_tin_khoa
468,Faculty of Heat and Refrigeration Engineering hosts the 8th Student Scientific Research Workshop (2026),Thong_tin_khoa
469,Khoa Công nghệ Nhiệt Lạnh tổ chức Hội thảo Nghiên cứu khoa học Sinh viên lần thứ 8 (2026),Thong_tin_khoa
470,Hội Thảo Chuyển đổi số trong ngành năng lượng và phát triển bền vững,Thong_tin_khoa
471,ALUMNI REUNION OF THE HEAT AND REFRIGERATION FACULTY,Thong_tin_khoa
472,HỌP MẶT CỰU SINH VIÊN KHOA CÔNG NGHỆ NHIỆT LẠNH,Thong_tin_khoa
473,CÔNG TY TNHH KỸ THUẬT DỊCH VỤ TAMECO TUYỂN DỤNG,Thong_tin_khoa
474,Công ty TNHH CƠ ĐIỆN LẠNH HỒNG BÀNG tuyển dụng,Thong_tin_khoa
475,Tuyển dụng Cộng Tác Viên Thợ Lắp Đặt Điện Máy Xanh,Thong_tin_khoa
476,Công ty Cổ phần Dịch Vụ - Lắp Đặt – Sửa Chữa – Bảo Hành Điện Máy XANH tuyển dụng,Thong_tin_khoa
477,CTY CP XD KHẢI THIÊN TUYỂN DỤNG,Thong_tin_khoa
478,Faculty of Heat and Refrigeration Engineering hosts the 8th Student Scientific Research Workshop (2026),Thong_tin_khoa
479,Khoa Công nghệ Nhiệt Lạnh tổ chức Hội thảo Nghiên cứu khoa học Sinh viên lần thứ 8 (2026),Thong_tin_khoa
480,Hội Thảo Chuyển đổi số trong ngành năng lượng và phát triển bền vững,Thong_tin_khoa
481,ALUMNI REUNION OF THE HEAT AND REFRIGERATION FACULTY,Thong_tin_khoa
482,HỌP MẶT CỰU SINH VIÊN KHOA CÔNG NGHỆ NHIỆT LẠNH,Thong_tin_khoa
483,Cuộc thi Đấu trường Robot lần 7 năm 2026 - Khoa CN Điện tử tổ chức,Thong_tin_khoa
484,MIITEK VIETNAM TUYỂN DỤNG SỐ LƯỢNG LỚN – CƠ HỘI CHO KỸ SƯ & HỌA VIÊN TRẺ,Thong_tin_khoa
485,Thông báo nộp và bảo vệ đề cương luận văn cao học HK2 (2025–2026),Thong_tin_khoa
486,Hội thảo cập nhật và phát triển chương trình đào tạo theo chuẩn đầu ra (chu kỳ 4 năm),Thong_tin_khoa
487,MITEK TUYỂN DỤNG SỐ LƯỢNG LỚN – APPLY NGAY!,Thong_tin_khoa
488,Tập đoàn Công nghệ Tripod phối hợp với Trường Đại học Công nghiệp TP.HCM (IUH) tổ chức buổi phỏng vấn tuyển dụng,Thong_tin_khoa
489,TMA Tech Group tuyển dụng việc làm dành cho SV mới tốt nghiệp - Chương trình Talent Fresher Program,Thong_tin_khoa
490,"Cuộc thi “Học sinh, Sinh viên Khởi nghiệp lần thứ 8” (SV.STARTUP-2026)",Thong_tin_khoa
491,Sinh viên FET giành giải Nhì Cuộc thi Thiết kế Điện tử Việt Nam 2025,Thong_tin_khoa
492,Giải thưởng Lương Văn Can năm 2026,Thong_tin_khoa
493,Cuộc thi Đấu trường Robot lần 7 năm 2026 - Khoa CN Điện tử tổ chức,Thong_tin_khoa
494,MIITEK VIETNAM TUYỂN DỤNG SỐ LƯỢNG LỚN – CƠ HỘI CHO KỸ SƯ & HỌA VIÊN TRẺ,Thong_tin_khoa
495,Thông báo nộp và bảo vệ đề cương luận văn cao học HK2 (2025–2026),Thong_tin_khoa
496,Hội thảo cập nhật và phát triển chương trình đào tạo theo chuẩn đầu ra (chu kỳ 4 năm),Thong_tin_khoa
497,MITEK TUYỂN DỤNG SỐ LƯỢNG LỚN – APPLY NGAY!,Thong_tin_khoa
498,Tập đoàn Công nghệ Tripod phối hợp với Trường Đại học Công nghiệp TP.HCM (IUH) tổ chức buổi phỏng vấn tuyển dụng,Thong_tin_khoa
499,TMA Tech Group tuyển dụng việc làm dành cho SV mới tốt nghiệp - Chương trình Talent Fresher Program,Thong_tin_khoa
500,"Cuộc thi “Học sinh, Sinh viên Khởi nghiệp lần thứ 8” (SV.STARTUP-2026)",Thong_tin_khoa
501,Sinh viên FET giành giải Nhì Cuộc thi Thiết kế Điện tử Việt Nam 2025,Thong_tin_khoa
502,Giải thưởng Lương Văn Can năm 2026,Thong_tin_khoa
503,Cuộc thi Đấu trường Robot lần 7 năm 2026 - Khoa CN Điện tử tổ chức,Thong_tin_khoa
504,MIITEK VIETNAM TUYỂN DỤNG SỐ LƯỢNG LỚN – CƠ HỘI CHO KỸ SƯ & HỌA VIÊN TRẺ,Thong_tin_khoa
505,Thông báo nộp và bảo vệ đề cương luận văn cao học HK2 (2025–2026),Thong_tin_khoa
506,Hội thảo cập nhật và phát triển chương trình đào tạo theo chuẩn đầu ra (chu kỳ 4 năm),Thong_tin_khoa
507,MITEK TUYỂN DỤNG SỐ LƯỢNG LỚN – APPLY NGAY!,Thong_tin_khoa
508,Tập đoàn Công nghệ Tripod phối hợp với Trường Đại học Công nghiệp TP.HCM (IUH) tổ chức buổi phỏng vấn tuyển dụng,Thong_tin_khoa
509,TMA Tech Group tuyển dụng việc làm dành cho SV mới tốt nghiệp - Chương trình Talent Fresher Program,Thong_tin_khoa
510,"Cuộc thi “Học sinh, Sinh viên Khởi nghiệp lần thứ 8” (SV.STARTUP-2026)",Thong_tin_khoa
511,Sinh viên FET giành giải Nhì Cuộc thi Thiết kế Điện tử Việt Nam 2025,Thong_tin_khoa
512,Giải thưởng Lương Văn Can năm 2026,Thong_tin_khoa
513,Cuộc thi Đấu trường Robot lần 7 năm 2026 - Khoa CN Điện tử tổ chức,Thong_tin_khoa
514,MIITEK VIETNAM TUYỂN DỤNG SỐ LƯỢNG LỚN – CƠ HỘI CHO KỸ SƯ & HỌA VIÊN TRẺ,Thong_tin_khoa
515,Thông báo nộp và bảo vệ đề cương luận văn cao học HK2 (2025–2026),Thong_tin_khoa
516,Hội thảo cập nhật và phát triển chương trình đào tạo theo chuẩn đầu ra (chu kỳ 4 năm),Thong_tin_khoa
517,MITEK TUYỂN DỤNG SỐ LƯỢNG LỚN – APPLY NGAY!,Thong_tin_khoa
518,Tập đoàn Công nghệ Tripod phối hợp với Trường Đại học Công nghiệp TP.HCM (IUH) tổ chức buổi phỏng vấn tuyển dụng,Thong_tin_khoa
519,TMA Tech Group tuyển dụng việc làm dành cho SV mới tốt nghiệp - Chương trình Talent Fresher Program,Thong_tin_khoa
520,"Cuộc thi “Học sinh, Sinh viên Khởi nghiệp lần thứ 8” (SV.STARTUP-2026)",Thong_tin_khoa
521,Sinh viên FET giành giải Nhì Cuộc thi Thiết kế Điện tử Việt Nam 2025,Thong_tin_khoa
522,Giải thưởng Lương Văn Can năm 2026,Thong_tin_khoa
523,Cuộc thi Đấu trường Robot lần 7 năm 2026 - Khoa CN Điện tử tổ chức,Thong_tin_khoa
524,MIITEK VIETNAM TUYỂN DỤNG SỐ LƯỢNG LỚN – CƠ HỘI CHO KỸ SƯ & HỌA VIÊN TRẺ,Thong_tin_khoa
525,Thông báo nộp và bảo vệ đề cương luận văn cao học HK2 (2025–2026),Thong_tin_khoa
526,Hội thảo cập nhật và phát triển chương trình đào tạo theo chuẩn đầu ra (chu kỳ 4 năm),Thong_tin_khoa
527,MITEK TUYỂN DỤNG SỐ LƯỢNG LỚN – APPLY NGAY!,Thong_tin_khoa
528,Tập đoàn Công nghệ Tripod phối hợp với Trường Đại học Công nghiệp TP.HCM (IUH) tổ chức buổi phỏng vấn tuyển dụng,Thong_tin_khoa
529,TMA Tech Group tuyển dụng việc làm dành cho SV mới tốt nghiệp - Chương trình Talent Fresher Program,Thong_tin_khoa
530,"Cuộc thi “Học sinh, Sinh viên Khởi nghiệp lần thứ 8” (SV.STARTUP-2026)",Thong_tin_khoa
531,Sinh viên FET giành giải Nhì Cuộc thi Thiết kế Điện tử Việt Nam 2025,Thong_tin_khoa
532,Giải thưởng Lương Văn Can năm 2026,Thong_tin_khoa
533,Cuộc thi Đấu trường Robot lần 7 năm 2026 - Khoa CN Điện tử tổ chức,Thong_tin_khoa
534,MIITEK VIETNAM TUYỂN DỤNG SỐ LƯỢNG LỚN – CƠ HỘI CHO KỸ SƯ & HỌA VIÊN TRẺ,Thong_tin_khoa
535,Thông báo nộp và bảo vệ đề cương luận văn cao học HK2 (2025–2026),Thong_tin_khoa
536,Hội thảo cập nhật và phát triển chương trình đào tạo theo chuẩn đầu ra (chu kỳ 4 năm),Thong_tin_khoa
537,MITEK TUYỂN DỤNG SỐ LƯỢNG LỚN – APPLY NGAY!,Thong_tin_khoa
538,Tập đoàn Công nghệ Tripod phối hợp với Trường Đại học Công nghiệp TP.HCM (IUH) tổ chức buổi phỏng vấn tuyển dụng,Thong_tin_khoa
539,TMA Tech Group tuyển dụng việc làm dành cho SV mới tốt nghiệp - Chương trình Talent Fresher Program,Thong_tin_khoa
540,"Cuộc thi “Học sinh, Sinh viên Khởi nghiệp lần thứ 8” (SV.STARTUP-2026)",Thong_tin_khoa
541,Sinh viên FET giành giải Nhì Cuộc thi Thiết kế Điện tử Việt Nam 2025,Thong_tin_khoa
542,Giải thưởng Lương Văn Can năm 2026,Thong_tin_khoa
543,Cuộc thi Đấu trường Robot lần 7 năm 2026 - Khoa CN Điện tử tổ chức,Thong_tin_khoa
544,MIITEK VIETNAM TUYỂN DỤNG SỐ LƯỢNG LỚN – CƠ HỘI CHO KỸ SƯ & HỌA VIÊN TRẺ,Thong_tin_khoa
545,Thông báo nộp và bảo vệ đề cương luận văn cao học HK2 (2025–2026),Thong_tin_khoa
546,Hội thảo cập nhật và phát triển chương trình đào tạo theo chuẩn đầu ra (chu kỳ 4 năm),Thong_tin_khoa
547,MITEK TUYỂN DỤNG SỐ LƯỢNG LỚN – APPLY NGAY!,Thong_tin_khoa
