STT,Content,Label
435,"Hội nghị Cán bộ, viên chức trường Đại học Công nghiệp TP. Hồ Chí Minh năm 2018",Thong_Tin_Truong
436,Trường Đại học 'bắt tay' nhà sáng chế nông dân,Thong_Tin_Truong
437,"Họp mặt cán bộ, viên chức hưu trí Xuân Mậu Tuất 2018",Thong_Tin_Truong
438,Lễ bàn giao phòng thực hành Etap Power Lab,Thong_Tin_Truong
439,Đánh giá cuối kỳ Dự án JICA-IUH,Thong_Tin_Truong
440,Công bố quyết định bổ nhiệm chức vụ Phó Hiệu trưởng,Thong_Tin_Truong
441,Hội nghị khoa học quốc tế về An ninh lương thực và phát triển bền vững 2017 - ISFS2017,Thong_Tin_Truong
442,IUH chào mừng 35 năm ngày Nhà giáo Việt Nam 20/11,Thong_Tin_Truong
443,"Hội giảng năm 2017 - ""Đổi mới nội dung và phương pháp giảng dạy""",Thong_Tin_Truong
444,Sinh viên IUH giành được huy chương duy nhất của đoàn Việt Nam tại kỳ thi tay nghề thế giới 2017,Thong_Tin_Truong
445,Trường Đại học Công nghiệp TP. Hồ Chí Minh khai giảng năm học 2017-2018,Thong_Tin_Truong
446,Ngày hội tuyển dụng việc làm năm 2017,Thong_Tin_Truong
447,"Giảng viên IUH đoạt quán quân cuộc thi thiết kế thời trang COTTON USA với chủ đề ""Cảm tác vẻ đẹp tự nhiên""",Thong_Tin_Truong
448,Hội đồng Hiệu trưởng khối ngành Kỹ thuật - Công nghệ họp phiên thứ nhất,Thong_Tin_Truong
449,Ban Giám hiệu nhà trường làm việc với Ban Tư vấn và kết nối doanh nghiệp,Thong_Tin_Truong
450,"Hội thảo Đổi mới phương pháp đào tạo, cập nhật giáo trình kế toán phù hợp với yêu cầu cải cách tại các trường đại học, cao đẳng",Thong_Tin_Truong
451,"Lễ tốt nghiệp chương trình đào tạo trình độ thạc sỹ liên kết với Trường Đại học Soongsil, Hàn Quốc (khóa 04 và 05)",Thong_Tin_Truong
452,Thành lập trung tâm đào tạo nguồn nhân lực ngành công nghiệp phân phối và bán lẻ,Thong_Tin_Truong
453,"Đại hội đại biểu Công đoàn cơ sở Trường Đại học Công nghiệp TP. Hồ Chí Minh lần thứ XV, nhiệm kỳ 2017 - 2022",Thong_Tin_Truong
454,Ngân hàng Thế giới tài trợ 45 triệu USD cho Trường Đại học Công nghiệp Thành phố Hồ Chí Minh để tăng cường cơ sở vật chất và trang thiết bị dạy học,Thong_Tin_Truong
455,Đại hội Đại biểu Đoàn Thanh niên Công sản Hồ Chí Minh Trường Đại học Công nghiệp TP. Hồ Chí Minh lần IX nhiệm kỳ 2017 - 2019,Thong_Tin_Truong
456,Dự án JICA - IUH 100% sinh viên tốt nghiệp có việc làm,Thong_Tin_Truong
457,Trường Đại học Công nghiệp TP. Hồ Chí Minh khai giảng khóa đào tạo trình độ tiến sĩ đầu tiên,Thong_Tin_Truong
458,Sinh viên IUH được vay 500 triệu đồng để khởi nghiệp,Thong_Tin_Truong
459,"Khánh thành phòng khám phục vụ cán bộ, viên chức và sinh viên",Thong_Tin_Truong
460,"Hội nghị Cán bộ, viên chức trường Đại học Công nghiệp TP. Hồ Chí Minh năm 2017",Thong_Tin_Truong
461,"Họp mặt cán bộ, viên chức hưu trí Xuân Đinh Dậu 2017",Thong_Tin_Truong
462,Lễ ký kết hợp tác toàn diện giữa Trường Đại học Công nghiệp TP. Hồ Chí Minh với Bệnh viên Quân y 175,Thong_Tin_Truong
463,Lễ bàn giao thiết bị tự động hóa và trao học bổng Mitsubishi Electric Việt Nam cho Trường Đại học Công nghiệp TP. Hồ Chí Minh,Thong_Tin_Truong
464,Khoa Công nghệ Nhiệt lạnh kết hợp với công ty EBARA - Nhật Bản tổ chức “Hội thảo máy bơm và thiết bị lạnh”,Thong_Tin_Truong
465,Thành lập Văn phòng đại diện Hội Nghiên cứu Biên tập Công trình Khoa học và Công nghệ Việt Nam tại Thành phố Hồ Chí Minh,Thong_Tin_Truong
466,Công bố Quyết định bổ nhiệm chức danh Phó Giáo sư năm 2016,Thong_Tin_Truong
467,Trường đại học Công nghiệp TP.HCM nhận Huân chương độc lập hạng Ba,Thong_Tin_Truong
468,IUH: Trường đầu tiên tại phía Nam đạt tiêu chuẩn chất lượng giáo dục,Thong_Tin_Truong
469,Các nhà khoa học quốc tế bàn về Công nghệ cao và Phát triển bền vững,Thong_Tin_Truong
470,Bổ nhiệm Phó hiệu trưởng Trường đại học Công nghiệp TP. Hồ Chí Minh,Thong_Tin_Truong
471,Thành tích sinh viên IUH tại Kỳ thi tay nghề Quốc gia 2016,Thong_Tin_Truong
472,Thương hiệu đào tạo nguồn nhân lực chất lượng cao,Thong_Tin_Truong
473,Triển lãm sách chào mừng Ngày sách Việt Nam lần thứ III năm 2016,Thong_Tin_Truong
474,Hội thi sinh viên sáng tạo sản phẩm mới lần thứ VII năm 2016,Thong_Tin_Truong
475,Sinh viên IUH tiếp tục đạt giải cao tại Imagine Cup 2016,Thong_Tin_Truong
476,"""SV2016"": Trường Đại học Công nghiệp Tp.HCM xuất sắc vào chung kết miền Nam",Thong_Tin_Truong
477,Bế mạc Hội thi tay nghề Bộ Công Thương năm 2016,Thong_Tin_Truong
478,Vòng loại Cuộc thi Tin học văn phòng quốc tế (MOSWC) 2016 tại Trường Đại học Công nghiệp TPHCM,Thong_Tin_Truong
479,"Hội thảo lấy ý kiến về mục tiêu đào tạo, chuẩn đầu ra ngành Công nghệ thông tin theo chuẩn ABET",Thong_Tin_Truong
480,Lễ bế giảng khóa cao học liên kết đào tạo MBA-SS3 và khai giảng khóa MBA-SS5,Thong_Tin_Truong
481,Hội nghị Cán bộ - Viên chức Trường Đại học Công nghiệp TPHCM năm 2016 thành công tốt đẹp,Thong_Tin_Truong
482,"Họp mặt cán bộ, viên chức hưu trí Xuân Bính Thân 2016",Thong_Tin_Truong
483,Sinh viên Trường ĐH Công nghiệp TPHCM xuất sắc dẫn đầu lĩnh vực kỹ thuật và môi trường Euréka 2015,Thong_Tin_Truong
484,Sinh viên Trường ĐH Công nghiệp TP.HCM nhận giải thưởng CNTT-TT TP.HCM năm 2015,Thong_Tin_Truong
485,Sinh viên Trường Đại học Công nghiệp TPHCM được tặng thưởng Huân chương Lao động hạng Ba,Thong_Tin_Truong
486,Triển lãm ảnh “60 giải pháp ứng phó với biến đổi khí hậu”,Thong_Tin_Truong
487,"Tổ chức Sejong, Hàn Quốc đến thăm và làm việc",Thong_Tin_Truong
488,Hội thảo góp ý đề án đào tạo tiến sĩ ngành Quản lý tài nguyên và Môi trường,Thong_Tin_Truong
489,Lễ khai giảng lớp thạc sĩ chuyên ngành khoa học và quản lý môi trường,Thong_Tin_Truong
490,"Lễ tuyên dương “Nhà giáo trẻ tiêu biểu” và “Sinh viên nghiên cứu khoa học Euréka”, “Sinh viên 5 tốt” năm học 2014-2015",Thong_Tin_Truong
491,Kỷ niệm ngày Nhà giáo VN 20-11 và vinh danh 5 phó giáo sư năm 2015,Thong_Tin_Truong
492,"Lễ trao bằng tốt nghiệp cho gần 11.000 tân cử nhân, kỹ sư",Thong_Tin_Truong
493,Trường Đại học Công nghiệp TPHCM tổng khai giảng năm học mới chào đón 11.000 tân sinh viên,Thong_Tin_Truong
494,Lễ công bố Quyết định thành lập Phân hiệu Quảng Ngãi của Trường ĐH Công nghiệp TP Hồ Chí Minh,Thong_Tin_Truong
495,Cơ sở Thanh Hóa khai giảng năm học mới 2015-2016,Thong_Tin_Truong
496,"Hội thảo ""Sinh viên khởi nghiệp cùng tên miền và website""",Thong_Tin_Truong
497,Lễ bế giảng khóa cao học 2012-2014 và khai giảng khóa cao học 2015-2017,Thong_Tin_Truong
498,Lễ công bố quyết định bổ nhiệm và bổ nhiệm lại Phó hiệu trưởng Trường Đại học Công nghiệp TP. Hồ Chí Minh,Thong_Tin_Truong
499,Ký kết Thỏa thuận hợp tác thành lập Trung tâm Hàn ngữ King Sejong tại IUH,Thong_Tin_Truong
500,Sinh viên Trường Đại học Công nghiệp TP.HCM gặt hái thành công trong kỳ thi tay nghề thế giới lần thứ 43 tại SÃO PAULO,Thong_Tin_Truong
501,Đại hội Đại biểu Đảng bộ Trường Đại học Công nghiệp TP.HCM,Thong_Tin_Truong
502,Triển lãm sách chào mừng Ngày sách Việt Nam lần thứ II,Thong_Tin_Truong
503,Hội nghị Cán bộ - Viên chức Trường Đại học Công nghiệp TPHCM năm 2015 thành công tốt đẹp,Thong_Tin_Truong
504,Lễ công bố quyết định bổ nhiệm phó giáo sư năm 2014,Thong_Tin_Truong
505,Lễ công bố quyết định bổ nhiệm Hiệu trưởng Trường Đại học Công nghiệp TPHCM,Thong_Tin_Truong
506,9 sinh viên xuất sắc của Trường Đại học Công nghiệp TPHCM nhận học bổng Toyota 2014,Thong_Tin_Truong
507,Kỷ niệm 10 năm kế thừa và phát triển Trường Đại học Công nghiệp TPHCM,Thong_Tin_Truong
508,Họp mặt doanh nghiệp và cựu sinh viên Trường Đại học Công nghiệp TPHCM năm 2014,Thong_Tin_Truong
509,Thêm 24 thạc sĩ quản lý tài nguyên môi trường và kỹ thuật môi trường,Thong_Tin_Truong
510,"Lễ bế giảng và trao bằng tốt nghiệp cho các tân cử nhân, tân kỹ sư",Thong_Tin_Truong
511,Lễ kỷ niệm ngày Nhà giáo Việt Nam 20/11,Thong_Tin_Truong
512,"Trường Đại học Công nghiệp TP.HCM tổng khai giảng năm học mới 2014-2015 chào đón 13.500 tân học sinh, sinh viên",Thong_Tin_Truong
513,Khai giảng năm học mới 2014-2015 tại Cơ sở Quảng Ngãi - Trường Đại học Công nghiệp TPHCM,Thong_Tin_Truong
514,Trường Đại học Công nghiệp TPHCM khai giảng năm học mới tại Cơ sở Thanh Hóa,Thong_Tin_Truong
515,Điểm thi IUH - Vòng Quốc gia Online ACM/ICPC 2014,Thong_Tin_Truong
516,Hội nghị khoa học lần 5 Trường Đại học Công nghiệp TPHCM: Công bố gần 100 công trình khoa học,Thong_Tin_Truong
517,"Hội nghị tập huấn xét đạt tiêu chuẩn chức danh giáo sư, phó giáo sư năm 2014",Thong_Tin_Truong
518,Lễ kỷ niệm 85 năm ngày thành lập tổ chức Công đoàn Việt Nam (28/7/1929 - 28/7/2014),Thong_Tin_Truong
519,"Trao 673 suất học bổng Nguyễn Đức Cảnh cho con cán bộ, viên chức có thành tích học tập tốt năm học 2013-2014",Thong_Tin_Truong
520,Trường Đại học Công nghiệp TPHCM: Thêm 52 tân thạc sĩ ngành môi trường,Thong_Tin_Truong
521,Hoạt động kỷ niệm ngày Quốc tế Phụ nữ 8/3/2014,Thong_Tin_Truong
522,"Lễ bế giảng và trao bằng tốt nghiệp cho hơn 10000 tân cử nhân, tân kỹ sư",Thong_Tin_Truong
523,Lễ khai mạc Hội thao toàn trường 2014 và kỷ niệm 83 năm ngày thành lập Đoàn TNCS Hồ Chí Minh,Thong_Tin_Truong
524,Bế mạc Hội thao toàn trường năm 2014: Trao 99 giải thưởng cho cá nhân và tập thể,Thong_Tin_Truong
525,"Trường Đại học Công nghiệp TP. HCM tổ chức Hội nghị cán bộ, viên chức năm 2014 thành công tốt đẹp",Thong_Tin_Truong
526,Kỷ niệm 9 năm ngày thành lập Trường Đại học Công nghiệp TP. HCM,Thong_Tin_Truong
527,Hội nghị tổng kết hoạt động công đoàn năm học 2012-2013 và triển khai chương trình hoạt động năm học 2013-2014,Thong_Tin_Truong
528,"GIỚI THIỆU ĐẠI HỌC CÔNG NGHIỆP THÀNH PHỐ HỒ CHÍ MINH: Tiền thân của Đại học Công nghiệp Thành phố Hồ Chí Minh là Trường Huấn nghiệp Gò Vấp do các tu sĩ dòng Don Bosco thành lập 11/11/1956 tại xã Hạnh Thông, Quận Gò Vấp, Tỉnh Gia Định. Năm 1968, Trường được đổi tên thành Trường tư thục Trung học Kỹ thuật đệ nhất cấp Don Bosco. Đến ngày 31/01/1970, Trường được cải biên thành Trường tư thục Trung học Kỹ thuật đệ nhị cấp Don Bosco, được gọi tắt là Trường Trung học Kỹ thuật Don Bosco. Sau ngày hòa bình, thống nhất đất nước, quân giải phóng miền Nam tiếp quản và ngày 19/12/1975 Trường được bàn giao cho Tổng cục Cơ khí Luyện kim và Điện tử. Năm 1978, Trường được đổi tên thành Trường Công nhân Kỹ thuật IV trực thuộc Bộ Cơ khí và Luyện kim. Đến năm 1994, Trường hợp nhất với Trường Trung học Hóa chất II tại thành phố Biên Hòa thành Trường Trung học Kỹ thuật Công nghiệp IV, trực thuộc Bộ Công Nghiệp. Tháng 3 năm 1999, Trường được nâng cấp thành Trường Cao đẳng Công nghiệp IV và tháng 12 năm 2004, Trường được nâng cấp thành Trường Đại học Công nghiệp thành phố Hồ Chí Minh theo quyết định số 214/2004/QĐ - TTg của Thủ tướng Chính phủ và Trường được Thủ tưởng Chính phủ phê duyệt thí điểm đổi mới cơ chế hoạt động giai đoạn 2015-2017 theo quyết định số 902/QĐ-TTg ngày 23 tháng 6 năm 2015, bắt đầu thực hiện từ năm học 2015 - 2016. Đại học Công nghiệp thành phố Hồ Chí Minh là một trong những cơ sở giáo dục đại học lớn tại Việt Nam.",Thong_Tin_Truong
