STT,Thông tin,Label
489,Nam A Bank mang văn hóa trà Việt tới IUH,Tin tức
490,Bế mạc Hội giảng môn học Giáo dục Thể chất năm học 2023 - 2024,Tin tức
491,"Hàng nghìn việc làm tại Ngày hội tuyển dụng, việc làm tại IUH năm 2024",Tin tức
492,Lễ bế mạc và trao giải Hội thao Đại học Công nghiệp TP.HCM,Tin tức
493,Lễ Khai mạc Hội giảng cấp trường môn học Giáo dục Thể chất năm học 2023 – 2024,Tin tức
494,99% thí sinh dự thi đánh giá năng lực đợt 1 tại Đại học Công nghiệp Thành phố Hồ Chí Minh (IUH),Tin tức
495,Sinh hoạt công dân – sinh viên đầu khoá K20 tại Đại học Công nghiệp TP. HCM,Tin tức
496,Khai mạc dự án Eurasia với chủ đề “Kết nối tri thức – Xây dựng cộng đồng thanh niên Châu Á” tại Đại học Công nghiệp TP. HCM,Tin tức
497,"400 viên chức, sinh viên IUH tham gia chương trình đi bộ đồng hành “Vì người nghèo” năm 2024",Tin tức
498,"Hơn 3000 tân cử nhân, kỹ sư gia nhập thị trường lao động tại Lễ tốt nghiệp của Đại học Công nghiệp Tp. Hồ Chí Minh năm 2024",Tin tức
499,"Hội nghị Khoa học trẻ lần 6 – năm 2024 với chủ đề “Khoa học công nghệ xanh, kiến tạo cuộc sống xanh”",Tin tức
500,"Đại hội Đại biểu Đoàn TNCS Hồ Chí Minh Trường Đại học Công nghiệp Thành phố Hồ Chí Minh lần XII, nhiệm kỳ 2024 - 2027 thành công tốt đẹp",Tin tức
501,Lễ giao quân sinh viên IUH tốt nghiệp đại học đi đào tạo sĩ quan dự bị năm 2024,Tin tức
502,"Lễ Khai giảng chương trình sau đại học và trao bằng bậc thạc sĩ, tiến sĩ năm 2024 tại IUH",Tin tức
503,Chung kết cuộc thi “Thực phẩm và Dinh dưỡng” tại Đai học Công nghiệp TP. HCM (IUH),Tin tức
504,Hơn 800 suất học bổng Nguyễn Đức Cảnh được trao đến các em học sinh năm học 2023 – 2024 tại Đại học Công nghiệp TP.HCM,Tin tức
505,"Thứ trưởng Phan Thị Thắng làm việc với Đại học Công nghiệp TP. Hồ Chí Minh về tài chính, đầu tư công",Tin tức
506,Khai mạc chương trình tập huấn phương pháp giảng dạy tiếng Việt cho người nước ngoài tại IUH,Tin tức
507,Sinh Viên IUH xuất sắc giành quán quân tại cuộc thi Meca năm 2024,Tin tức
508,"IUH sẽ đăng cai Hội nghị khoa học quốc gia về Năng lượng, Điện tử và Tự động hóa lần thứ 2 (EEA 2025)",Tin tức
509,"IUH trao tặng hệ thống lọc nước RO và tặng quà tại Champasak, Lào trị giá 200 triệu đồng",Tin tức
510,Hội thảo công nghệ sấy hiện đại tại Khoa Công nghệ Nhiệt Lạnh - IUH,Tin tức
511,"Hơn 7000 vị trí việc làm tại Ngày hội tuyển dụng, việc làm IUH năm 2024",Tin tức
512,Hội nghị Khoa học quốc tế ASIA CALL lần thứ XXI được diễn ra tại Đại học Công nghiệp TP. HCM,Tin tức
513,"Tháng 11, mùa tri ân người gieo tri thức - Ký ức thầy cô IUH mùa 03",Tin tức
514,Samsung Vina trao tặng thiết bị thực hành cho sinh viên IUH,Tin tức
515,Đại học Công nghiệp TP.HCM tiếp tục nhận tài trợ trang thiết bị trị giá hơn 600 triệu từ LS Electric Việt Nam,Tin tức
516,Đại học Công nghiệp TP. HCM có giảng viên đạt danh hiệu “Nhà giáo tiêu biểu” năm 2024,Tin tức
517,"Thư chúc mừng Ngày Nhà giáo Việt Nam 20/11 của TS. Phan Hồng Hải - Bí thư Đảng ủy, Hiệu trưởng Đại học Công nghiệp Thành phố Hồ Chí Minh",Tin tức
518,Hội nghị Khoa học Quốc tế lần thứ 7 – MAMM 2024” tại IUH,Tin tức
519,Hội nghị Khoa học lần 2 tại khoa Khoa học Cơ bản - IUH,Tin tức
520,Đội IUH Eco-Leaders tỏa sáng tại Chung kết cuộc thi “Quản trị công ty hướng tới phát triển bền vững 2024”,Tin tức
521,Giảng viên trẻ Đại học Công nghiệp TP.HCM xuất sắc giành giải Nhì – Giải thưởng KHCN Quốc gia,Tin tức
522,Sinh viên IUH đoạt giải nhất trong cuộc thi “Tái tạo xanh” do Báo Tuổi trẻ và Liên minh Tái chế bao bì Việt Nam tổ chức,Tin tức
523,Sôi nổi hoạt động văn nghệ chào mừng ngày Nhà giáo Việt Nam 20/11 tại Đại học Công nghiệp TP. HCM,Tin tức
524,Đoàn đánh giá ngoài AUN-QA đánh giá chất lượng 04 chương trình đào tạo trình độ đại học của IUH,Tin tức
525,Tuổi trẻ IUH nâng cao tinh thần “Tương thân tương ái” nhân dịp Xuân Ất Tỵ 2025,Tin tức
526,Thư chúc mừng Xuân Ất Tỵ năm 2025 của Hiệu trưởng Đại học Công nghiệp Thành phố Hồ Chí Minh,Tin tức
527,Tết ấm nghĩa tình của viên chức – người lao động IUH,Tin tức
528,Nâng cao tính giáo dục trong sinh hoạt chi bộ - Đại hội Chi bộ 1 nhiệm kỳ 2025 - 2027,Tin tức
529,Hội thảo “Công nghệ bán dẫn và internet vạn vật (IoT) cho xã hội thông minh”,Tin tức
530,Nhìn lại 10 năm đẩy mạnh hợp tác doanh nghiệp,Tin tức
531,IUH: 10 hoạt động và thành tựu tiêu biểu năm học 2023 – 2024,Tin tức
532,Nhiều cơ hội hợp tác trong đào tạo và việc làm sau chuyến làm việc tại Nhật Bản của Hiệu trưởng IUH,Tin tức
533,IUH ký kết hợp tác với Trung tâm Giáo dục nghề nghiệp Lái xe Trường Vinh,Tin tức
534,Trung tâm Đổi mới Sáng tạo Đại học Công nghiệp TP.HCM  lọt top 40 giải thưởng I-Star 2024,Tin tức
535,"IUH tiếp nhận thiết bị tài trợ dự án PIUS trị giá 4,5 tỉ đồng",Tin tức
536,"Lần đầu tiên IUH vinh danh và trao Quyết định cho 13 Phó Giáo sư, cao nhất từ trước đến nay",Tin tức
537,IUH chào đón 18 kỹ sư hoàn thành khóa đào tạo sĩ quan dự bị năm 2024,Tin tức
538,Cắt băng khánh thành hệ thống điều hòa không khí mini VRF DVM S ECO Samsung và hội thảo ứng dụng IOT tại IUH,Tin tức
539,"Hơn 2000 tân cử nhân, kỹ sư tốt nghiệp, chinh phục hành trình tri thức",Tin tức
540,"IUH đẩy mạnh nghiên cứu, khẳng định vị thế từ học thuật đến thị trường",Tin tức
541,Hành trình 5 năm IUH chuyển mình về quy mô và vị thế,Tin tức
542,8 tiêu chí đạt mức cao vượt mong đợi – IUH bứt phá trong đánh giá theo tiêu chuẩn AUN-QA phiên bản 3.0,Tin tức
543,"Hội nghị đối thoại giữa lãnh đạo Nhà trường và sinh viên năm 2025: Phát huy tinh thần dân chủ, lắng nghe tiếng nói người học",Tin tức
544,"IUH khánh thành cầu giao thông tại Bến Tre: Lan tỏa tinh thần nhân văn, kết nối cộng đồng, học tập tấm gương Bác Hồ vĩ đại",Tin tức
545,Bế mạc Hội thao Đại học Công nghiệp TP. Hồ Chí Minh năm 2025,Tin tức
546,Panasonic Việt Nam tài trợ Trung tâm giải pháp HVAC cho Đại học Công nghiệp TP.HCM và khánh thành phòng Lab hiện đại,Tin tức
547,Mitsubishi Việt Nam tiếp tục trao tặng xe ô tô phục vụ đào tạo tại Đại học Công nghiệp TP. HCM,Tin tức
548,IUH hòa nhịp cùng cả nước: Tự hào kỷ niệm 50 năm Ngày Giải phóng Miền Nam – Thống nhất đất nước,Tin tức
549,IUH bế mạc thành công đợt đánh giá chất lượng cấp trường theo tiêu chuẩn AUN-QA lần thứ 15,Tin tức
550,AVEVA tài trợ gói phần mềm trị giá 180.000 đô Mỹ cho Đại học Công nghiệp TP. HCM,Tin tức
551,Đại học Công nghiệp TP.HCM lần đầu tiên đánh giá chất lượng cấp cơ sở theo chuẩn AUN-QA,Tin tức
552,IUH vững bước khởi nghiệp – Vinh dự nhận bằng khen của Bộ trưởng Bộ Giáo dục và Đào tạo,Tin tức
553,"Hội nghị Khoa học Quốc tế BAIC lần 2, năm 2025 tại Đại học Công nghiệp TP. HCM",Tin tức
554,Hội thảo “Giới thiệu về các biện pháp Phòng vệ thương mại” tại IUH: Trang bị kiến thức chiến lược trong bối cảnh hội nhập quốc tế,Tin tức
555,05 sinh viên IUH sang Nga trao đổi về điện hạt nhân: Nỗ lực hợp tác quốc tế & chuẩn bị cho ngành đào tạo mới,Tin tức
556,Vượt 140 đối thủ để đăng quang MECA: Những gương mặt IUH nào đã làm được điều đó?,Tin tức
557,"Chào mừng Đại hội Đại biểu Đảng bộ Bộ Công Thương lần thứ I, nhiệm kỳ 2025 - 2030",Tin tức
558,Thêm 7 chương trình của IUH được công nhận chuẩn AUN-QA ở mức cao,Tin tức
559,Lan tỏa tinh thần bác ái IUH: Hành trình sẻ chia yêu thương đến vùng đất khó,Tin tức
560,Lễ ký kết hợp tác giữa Đại học Công nghiệp TP.HCM và Trung tâm Kiểm định Công nghiệp II,Tin tức
561,Hội nghị tổng kết công tác thi đua khen thưởng Khối thi đua số 10 năm học 2024–2025,Tin tức
562,Thư chúc mừng nhân kỷ niệm 100 năm Ngày Báo chí Cách mạng Việt Nam (21/6/1925 - 21/6/2025),Tin tức
563,IUH lọt TOP các trường đại học hàng đầu thế giới theo QS WUR 2026,Tin tức
564,Đại học Công nghiệp TP. HCM công bố điểm sàn đánh giá năng lực,Tin tức
565,Khối C vẫn “nóng” tại ngôi trường kỹ thuật mạnh: Đại học Công nghiệp TP.HCM mở rộng cơ hội với ngành Luật,Tin tức
566,"Đại hội Đại biểu Đảng bộ Trường đại học Công nghiệp TP. HCM, nhiệm kỳ 2025 – 2030 thành công tốt đẹp",Tin tức
567,"IUH kiện toàn xây dựng Đảng: Lan tỏa không gian văn hóa Hồ Chí Minh, hướng đến Đại hội đại biểu Đảng bộ Nhà trường nhiệm kỳ mới",Tin tức
568,"Hành trình 5 năm - IUH tăng cường kết nối doanh nghiệp, đồng hành cùng sinh viên",Tin tức
569,IUH – Hướng đến đào tạo chất lượng cao và quốc tế hoá,Tin tức
570,IUH đón nhận Cờ thi đua của Công đoàn Công Thương Việt Nam tại Đại hội Công đoàn Trường lần thứ XVII,Tin tức
571,Thư chúc mừng của Bộ trưởng Nguyễn Hồng Diên nhân Ngày Nhà giáo Việt Nam 20/11,Tin tức
572,Sinh viên IUH đạt giải Nhì Giải thưởng Khoa học và Công nghệ sinh viên năm 2025,Tin tức
573,Hơn 60 doanh nghiệp “săn” nhân sự tại Ngày hội việc làm IUH 2025,Tin tức
574,Dấu ấn trí tuệ IUH tại vòng thi khu vực Olympic AI sinh viên 2025,Tin tức
575,IUH thăng hạng vượt bậc và vinh dự nhận giải thưởng quốc tế về hội nhập toàn cầu,Tin tức
576,Sinh viên IUH đạt giải Á quân tại chương trình “Water Tech Innovation Lounge” - Triển lãm quốc tế Vietwater 2025,Tin tức
577,"“Gừng sưởi ấm” của sinh viên IUH chinh phục hơn 5.000 khách hàng, giành Giải Nhì Khởi nghiệp Xanh 2025",Tin tức
578,"IUH đề xuất mô hình đào tạo đột phá tại tọa đàm do Ban Tuyên giáo Trung ương, Ban Dân vận Trung ương và Báo Sài Gòn Giải Phóng tổ chức",Tin tức
579,"InnoGreenLife IUH mùa 5: “Dám nghĩ, dám làm” Vì một cuộc sống xanh",Tin tức
580,IUH đạt nhiều thành tích xuất sắc trong phong trào thi đua “Dân vận khéo” năm 2025,Tin tức
581,Sinh viên IUH được lựa chọn trình bày sản phẩm công nghệ trước Tổng Bí thư tại Đại hội Đảng TP. Hồ Chí Minh,Tin tức
582,"Trang bị kiến thức cho sinh viên về phòng, chống tệ nạn học đường và tội phạm mạng",Tin tức
583,Bộ Công Thương lấy ý kiến quy chuẩn mới sản phẩm đồ uống có cồn,Tin tức
584,80 tỷ học bổng năm học 2025 - 2026 tại IUH: Giáo dục không chỉ nuôi dưỡng tri thức mà còn gìn giữ ước mơ,Tin tức
585,"Vượt qua vòng Quốc gia, đội tuyển IUH giành vé vào chung kết lập trình Procon quốc tế",Tin tức
586,Giải Nhất Quốc tế cho nhóm sinh viên IUH tại cuộc thi Thiết kế HVAC Midea lần thứ 5,Tin tức
587,Đam mê trồng nấm đưa cựu sinh viên IUH trở thành CEO Vinabiomush,Tin tức
588,Sinh viên Đại học Công nghiệp TP.HCM giành giải Nhất toàn quốc ở Giải thưởng Euréka 2025,Tin tức
589,IUH hỗ trợ khẩn cấp trang thiết bị và quần áo học sinh cho vùng lũ ngập nặng,Tin tức
590,"IUH vinh danh và bổ nhiệm 16 GS, PGS năm 2025, tiếp tục tăng cường đội ngũ học thuật",Tin tức
591,IUH công bố Nghị quyết bổ nhiệm lại 02 Phó Hiệu trưởng,Tin tức
592,Mùa tốt nghiệp - những đại sứ mới của IUH,Tin tức
593,Sinh viên IUH “vùng rốn lũ” chịu thiệt hại nặng được miễn toàn bộ học phí học kỳ II,Tin tức
594,"IUH ký kết hợp tác mới, tăng lợi thế việc làm cho sinh viên Hóa - Dược",Tin tức
595,Tháng 11 rực rỡ: IUH tôn vinh thầy cô và trao nhiều giải thưởng phong trào,Tin tức
596,"IUH quyên góp hơn 4,3 tỷ đồng hỗ trợ khẩn cấp cho bà con miền Trung",Tin tức
597,IUH chào đón 20/11 với nhiều dấu mốc nổi bật và ra mắt bộ nhận diện thương hiệu mới,Tin tức
598,“Ký ức thầy cô” mùa IV tại IUH: Những người thầy truyền cảm hứng,Tin tức
599,IUH ký kết hợp tác với đơn vị tư vấn hàng đầu của Việt Nam trong lĩnh vực điện,Tin tức
600,Khai mạc chương trình giao lưu khoa học và văn hoá Việt - Nhật giữa IUH và TUT tại Tokyo,Hợp tác
601,Sinh viên Khoa Công nghệ Điện IUH nâng cao năng lực qua chương trình thực tập quốc tế tại Đài Loan,Hợp tác
602,IUH mở rộng hợp tác chiến lược với nhiều đối tác giáo dục – doanh nghiệp tại Nhật Bản và Việt Nam,Hợp tác
603,Giảng viên IUH tham dự khóa đào tạo quốc tế về quản lý kinh tế tuần hoàn và dệt may bền vững tại Thái Lan - Masci 2025,Hợp tác
604,Sinh viên IUH trải nghiệm học thuật và hoạt động cộng đồng trong chương trình MOBITECH tại Malaysia,Hợp tác
605,Đoàn giảng viên IUH tập huấn tại Nhật Bản trong Dự án PIUS về đào tạo kỹ sư ô tô điện,Hợp tác
606,Đại học Công nghiệp TP. Hồ Chí Minh và Trường Đại học Y tế Wonkwang ký kết hợp tác phát triển nguồn lực chất lượng cao,Hợp tác
607,"Kết nối Việt - Bỉ: IUH, Đại học Liège và Đại học Trà Vinh khởi động Dự án REMAOP",Hợp tác
608,IUH ký kết Biên bản ghi nhớ hợp tác với Đại học Kristen Krida Wacana (Indonesia),Hợp tác
609,Hội nghị triển khai hoạt động của Dự án Erasmus “GREEN EDU-SEEDS” tại Đại học Công nghiệp TP. HCM,Hợp tác
610,Sinh viên IUH - Cơ hội làm việc và phát triển sự nghiệp toàn cầu tại CHLB Đức,Hợp tác
611,"IUH cùng TUT triển khai Dự án Glocal STEAM: Cầu nối giữa khoa học, kỹ thuật với thế giới & địa phương",Hợp tác
612,Từ Google đến Việt Nam: Sinh viên Pháp chọn IUH cho kỳ thực tập quốc tế,Hợp tác
613,Khép lại hành trình đáng nhớ: Sinh viên IUH hoàn thành khoá huấn luyện điện hạt nhân tại Nga,Hợp tác
614,"Giảng viên IUH tham dự khóa đào tạo quốc tế tại Trung Quốc: Kết nối tri thức, mở rộng hợp tác",Hợp tác
615,"IUH chào đón đoàn sinh viên Pháp: Gắn kết tri thức, văn hóa",Hợp tác
616,Đại học Công nghiệp TP. HCM ký kết hợp tác chiến lược với Altair Engineering và ThinkSmart,Hợp tác
617,"Giảng viên IUH tham gia chương trình trao đổi giảng viên tại Đại học Quốc lập Trung Chính, Đài Loan",Hợp tác
618,IUH ký kết hợp tác chiến lược với Trường Đại học Siam (Thái Lan),Hợp tác
619,"Sôi nổi loạt hoạt động Tuần lễ giao lưu văn hóa, khoa học sinh viên quốc tế lần 3, năm 2025",Hợp tác
620,Đại học Công nghiệp TP. HCM tham gia dự án Green Edu Seeds của quỹ Erasmus,Hợp tác
621,Giảng viên IUH tham gia chương trình trao đổi giảng viên tại trường Đại học Kasem Bundit (Thái Lan),Hợp tác
622,Hưởng lương hơn 30 triệu/tháng cho sinh viên IUH tham gia chương trình thực tập nước ngoài,Hợp tác
623,"Dành 12 ngàn đô học bổng cho sinh viên IUH tham gia chương trình 1+3, 2+2 tại Mỹ",Hợp tác
624,IUH ký kết MOU với doanh nghiệp thuộc tập đoàn OS Group (Nhật Bản),Hợp tác
625,Đại học Công nghiệp TP. HCM và Đại học Công nghệ Tokyo ký kết hợp tác,Hợp tác
626,Ký hợp đồng cho sinh viên IUH xuất ngoại thực tập có hưởng lương tại xứ sở Phù Tang,Hợp tác
627,Sinh viên Khoa Cơ khí - IUH lên sóng Đài truyền hình Taiwan Plus,Hợp tác
628,Gần 300 sinh viên quốc tế hội tụ trong tuần lễ giao lưu văn hóa và khoa học tại Đại học Công nghiệp TP. HCM,Hợp tác
629,Giảng viên khoa Ngoại Ngữ - IUH tham gia Đào tạo ngắn hạn tại xứ sở lá phong,Hợp tác
630,Những ngày hè rực rỡ tại IUH của sinh viên Đại học Quốc gia Nghi Lan – Đài Loan (NIU),Hợp tác
631,IUH tiếp đón và làm việc cùng WU – Hàn Quốc về sản phẩm nha khoa,Hợp tác
632,"Đại học Công nghiệp TP.HCM tham gia chương trình đào tạo trao đổi giảng viên, nhân viên tại Đại học Powiślański, Ba Lan",Hợp tác
633,Sinh viên IUH tại Nhật Bản: Hành trình của học hỏi và trải nghiệm,Hợp tác
634,Tuần lễ kỷ niệm 50 năm thiết lập quan hệ Ngoại giao Nhật Bản – Việt Nam tại IUH,Hợp tác
635,Tà áo dài thướt tha trên giảng đường Trường Đại học Kasem Bundit – Thái Lan,Hợp tác
636,Sinh viên Khoa Công nghệ Điện tham gia trao đổi học tập tại Đài Loan,Hợp tác
637,Sinh viên IUH tích cực tham gia các chương trình trao đổi đào tạo tại Thái Lan,Hợp tác
638,Tuần lễ giao lưu văn hóa và khoa học quốc tế tại Trường Đại học Công Nghiệp Thành phố Hồ Chí Minh,Hợp tác
639,IUH đẩy mạnh hợp tác với các trường đại học hàng đầu Thái Lan,Hợp tác
640,Trường Đại học Công nghiệp Thành phố Hồ Chí Minh làm việc với Hiệp hội Doanh nhân và Đầu tư Việt Nam – Hàn Quốc,Hợp tác
641,"Đẩy mạnh ký kết, hợp tác quốc tế tại IUH",Hợp tác
642,IUH ký kết thỏa thuận ghi nhớ hợp tác với Viện Công nghệ Công nghiệp Hàn Quốc (KITECH),Hợp tác
643,"Đoàn công tác IUH đi tập huấn, làm việc tại Hàn Quốc",Hợp tác
644,Hội thảo Quốc tế Đổi mới sáng tạo và Trí tuệ Nhân tạo: Kinh nghiệm của Ấn Độ và Việt Nam,Hợp tác
645,Trường Đại học Công nghiệp Thành phố Hồ Chí Minh ký thỏa thuận hợp tác với trường Đại học Quốc gia Lào,Hợp tác
646,Đoàn công tác IUH làm việc và ký kết hợp tác tại Canada,Hợp tác
647,Đoàn công tác IUH đi tham quan học tập kinh nghiệm tại Nhật Bản,Hợp tác
648,Đoàn cán bộ IUH thăm và làm việc tại Thái Lan,Hợp tác
649,IUH ký kết thỏa thuận ghi nhớ hợp tác với Hiệp hội kế toán công chứng Úc,Hợp tác
650,Diễn đàn Phương pháp giảng dạy dựa trên các vấn đề thực tiễn,Hợp tác
651,Trường Đại học Công Nghiệp TPHCM (IUH) đã triển khai buổi ký kết Thỏa thuận hợp tác với Trung tâm Hỗ trợ Thanh niên Khởi nghiệp - Business Startup Support Centre (BSSC),Hợp tác
652,"IUH đón tiếp, làm việc với đoàn Tổ chức Khoa học và Chuyên gia Việt Nam toàn cầu (AVSE Global)",Hợp tác
653,"IUH phối hợp triển khai dự án ""Nâng cao khả năng đáp ứng yêu cầu tuyển dụng của sinh viên trong thời kỳ chuyển đổi số""",Hợp tác
654,IUH làm việc với Tổ chức USAID,Hợp tác
655,Trường Đại học Công Nghiệp Thành phố Hồ Chí Minh chào từ biệt Tổng Lãnh sự Cuba tại TP.HCM kết thúc nhiệm kỳ,Hợp tác
656,Gặp gỡ và trao đổi hợp tác với Tổng Lãnh sự Nhật Bản và Tổng Lãnh sự Campuchia tại Thành phố Hồ Chí Minh,Hợp tác
657,Tiếp và làm việc với Tổng Lãnh sự Ấn Độ tại Thành phố Hồ Chí Minh,Hợp tác
658,2019 International Camp: Nơi hội tụ của đam mê khoa học,Hợp tác
659,Ký kết thỏa thuận hợp tác học thuật giữa IUH và ICAEW,Hợp tác
660,IUH tổ chức thành công các sự kiện học thuật và đào tạo với các nhà khoa học từ châu Âu,Hợp tác
661,Sinh viên IUH học tập tại Hàn Quốc,Hợp tác
662,Sinh viên quốc tế đến học tập và nghiên cứu tại IUH,Hợp tác
663,Đoàn cán bộ quản lý IUH thăm và làm việc tại Lào,Hợp tác
664,Hội thảo “Môi trường và phát triển bền vững: Ưu tiên hợp tác giữa Việt Nam và Wallonie - Bruxelles”,Hợp tác
665,IUH tổ chức Hội thảo quốc tế ICAFB & ICELT 2019,Hợp tác
666,Wonderware (by AVEVA) trao gói phần mềm Wonderware Educational Consignment cho IUH,Hợp tác
667,Ký kết thỏa thuận hợp tác học thuật giữa IUH và BCIT,Hợp tác
668,Cán bộ quản lý IUH tham gia chương trình tập huấn UK-VN HEP,Hợp tác
669,"Phát triển hợp tác với Trường Đại học Đông Hoa và Đại học Nghị Lan, Đài Loan",Hợp tác
670,Ký kết hợp tác với công ty Thermowatt Energy and Building (Hungary),Hợp tác
671,Ký kết thỏa thuận hợp tác học thuật IUH và ASU,Hợp tác
672,Ký kết thỏa thuận hợp tác toàn diện giữa IUH và Doosan VINA,Hợp tác
673,"Tiếp và làm việc với Lãnh đạo trường Đại học Quốc gia Đông Hoa, Đài Loan",Hợp tác
674,"Hội thảo Sejong 2018 tại Seoul, Hàn Quốc",Hợp tác
675,Cán bộ quản lý IUH tham quan và học tập kinh nghiệm áp dụng mô hình KOSEN mở rộng tại Nhật Bản,Hợp tác
676,Ký thỏa thuận hợp tác giữa IUH với EGE và ASU,Hợp tác
677,Tiếp và làm việc với Lãnh đạo Trung tâm Đào tạo nguồn nhân lực LOTTE - KOICA - IUH (LKIC),Hợp tác
678,Đoàn cán bộ quản lý IUH tham quan và học tập kinh nghiệm áp dụng mô hình Kosen tại Nhật Bản,Hợp tác
679,"IUH ký kết Bản ghi nhớ với Đại học Szent Istvan, Hungary",Hợp tác
680,"IUH tiếp đón lãnh đạo Trường Đại học Angelo, Mỹ",Hợp tác
681,"Sinh viên IUH tham quan và giao lưu tại Đại học Kyungwoon, Hàn Quốc",Hợp tác
682,Hiệp hội Văn hóa ứng xử truyền thống Nhật Bản thăm và làm việc tại Trường Đại học Công nghiệp Thành phố Hồ Chí Minh,Hợp tác
683,"Trường Đại học Queensland, Úc thăm và làm việc tại IUH",Hợp tác
684,Chuyên gia của Tập đoàn Siemens thăm và làm việc tại IUH,Hợp tác
685,"Nhà trường đón tiếp Trường Đại học Công nghệ Sydney, Úc",Hợp tác
686,Ký kết Thỏa thuận ghi nhớ hợp tác giữa IUH và CU,Hợp tác
687,"Nhà trường đón tiếp Trường Cao đẳng Kỹ thuật Hữu Nghị Viên Chăn - Hà Nội, Lào tới thăm và làm việc",Hợp tác
688,Trường Đại học Công nghiệp TP. Hồ Chí Minh làm việc với Tập đoàn Dimora Enterprises (Hoa Kỳ),Hợp tác
689,Lễ ký kết hợp tác về việc thành lập Trung tâm Đào tạo nhân lực ngành Phân phối tại Thành phố Hồ Chí Minh,Hợp tác
690,Trường Đại học Công nghiệp TP.HCM tiếp đoàn Đại học Hosei - Nhật Bản,Hợp tác
691,Trường Đại học Công nghiệp TP.HCM tiếp đoàn Ngân hàng thế giới,Hợp tác
692,Trường Đại học Công nghiệp TP.HCM tiếp đoàn chuyên gia chương trình Kosen - Nhật Bản,Hợp tác
693,"Trường Đại học Công nghiệp làm việc với Viện Công nghệ Quốc gia Kumoh, Hàn Quốc",Hợp tác
694,Tiếp đoàn CEO các trường Đại học vùng Gyeongbuk - Hàn Quốc,Hợp tác
695,Tiếp đoàn học sinh Nhật Bản,Hợp tác
696,"Trường Đại học Triều Dương, Đài Loan (CYUT) thăm và làm việc tại Trường Đại học Công nghiệp TP HCM (IUH)",Hợp tác
697,"Đón tiếp Trường ĐH Trung Nguyên, Đài Loan đến thăm và làm việc",Hợp tác
698,"Phát triển quan hệ hợp tác với Đại học Kyungwoon, Hàn Quốc",Hợp tác
699,"Đẩy mạnh hợp tác nghiên cứu khoa học với Đại học Liège, Bỉ",Hợp tác
700,"Hợp tác trên nhiều lĩnh vực với Đại học Tomas Bata in Zlin, Cộng hòa Czech",Hợp tác
701,"Ký kết hợp tác với Trường Đại học Kyungwoon, Hàn Quốc",Hợp tác
702,Tập đoàn Fuji Electric Nhật Bản tài trợ thiết bị hiện đại cho Khoa Công nghệ điện,Hợp tác
703,Trưởng đại diện Chính phủ vùng Wallonie – Bruxelles đến thăm và làm việc với Trường ĐH Công nghiệp TPHCM,Hợp tác
704,Ký kết Thỏa thuận hợp tác thành lập Trung tâm Hàn ngữ King Sejong tại IUH,Hợp tác
705,Đoàn Chính phủ Hàn Quốc và Đại học Kyung Woon thăm Trường Đại học Công nghiệp TP.HCM,Hợp tác
706,Cơ hội mở nhiều chương trình liên kết đào tạo quốc tế,Hợp tác
707,Đón tiếp đại diện ba trường đại học nước ngoài tìm kiếm cơ hội hợp tác,Hợp tác
708,Hội thảo định hướng nghề marketing và xu hướng marketing hiện đại,Hợp tác
709,Hội thảo quốc tế về quản lý dữ liệu cá nhân trong lĩnh vực y tế điện tử,Hợp tác
710,Trường Đại học Dầu mỏ và Hóa dầu thuộc Đại học Chulalongkorn – Thái Lan thăm và làm việc với Khoa Công nghệ Hóa học,Hợp tác
711,Trường Đại học Công nghiệp TPHCM ký kết hợp tác với IIG VN chuẩn hóa ngoại ngữ cho sinh viên,Hợp tác
712,"Trường Đại học Công nghiệp TPHCM ký kết hợp tác với Trường Đại học Soongsil, Hàn Quốc",Hợp tác
713,Tổng lãnh sự Nhật Bản tại TPHCM thăm Trường Đại học Công nghiệp TPHCM,Hợp tác
714,Tổng lãnh sự Ý tại TPHCM và Uni – Italia thăm và làm việc với Trường Đại học Công nghiệp TPHCM,Hợp tác
715,Trường Đại học Công nghiệp TPHCM ký kết hợp tác với Hiệp hội nghề nghiệp tài chính - kế toán toàn cầu,Hợp tác
716,Trường Đại học Công nghiệp TP.HCM và LG Electronics Việt Nam ký kết hợp tác,Hợp tác
717,Đại sứ toàn quyền Nhật Bản thăm Cơ sở Thanh Hóa Trường Đại học Công nghiệp TP.HCM,Hợp tác
