STT,Text,Labels
710,4. Biên nhận thế chân tiền sách tương ứng với 1 lần mượn. ,Quy_Che_Quy_Dinh
711,5. Bạn đọc làm mất biên nhận tiền thế chân phải cho ký tên vào sổ mất biên nhận; ,Quy_Che_Quy_Dinh
712,6. Bạn đọc làm mất sách liên hệ quầy lưu hành để làm thủ tục đền sách. ,Quy_Che_Quy_Dinh
713,7. Nhập thông tin hồ sơ bạn đọc đầy đủ chính xác. ,Quy_Che_Quy_Dinh
714,Điều 3. Mức tiền thế chân sách: ,Quy_Che_Quy_Dinh
715,1. Sách có giá bìa ≤ 20.000 đồng. Thu tiền thế chân là 20.000 đồng; ,Quy_Che_Quy_Dinh
716,2. Sách có giá bìa ≤ 50.000 đồng. Thu tiền thế chân là 50.000 đồng; ,Quy_Che_Quy_Dinh
717,3. Sách có giá bìa ≤ 100.000 đồng. Thu tiền thế chân là 100.000 đồng; ,Quy_Che_Quy_Dinh
718,4. Sách có giá bìa ≤ 150.000 đồng. Thu tiền thế chân là 150.000 đồng; ,Quy_Che_Quy_Dinh
719,5. Sách có giá bìa ≤ 200.000 đồng. Thu tiền thế chân là 200.000 đồng ... ,Quy_Che_Quy_Dinh
720,Điều 4. Điều khoản thi hành ,Quy_Che_Quy_Dinh
721,- Bạn đọc không được sao chụp tài liệu của thư viện theo quy định của Luật sở hữu trí tuệ và các Công ước quốc tế mà Việt Nam đã ký kết; ,Quy_Che_Quy_Dinh
722,Về việc quản lý tiền thế chân sách tại Trung tâm Thư viện Trường Đại học Công nghiệp Tp. HCM ,Quy_Che_Quy_Dinh
723,"- Nhằm bảo quản sách của nhà trường và bạn đọc có trách nhiệm trả sách đúng hạn, Thư viện tạm thu một khoản tiền thế chân tương đương giá trị cuốn sách khi người sử dụng mượn sách về nhà; ",Quy_Che_Quy_Dinh
724,II. Quy trình thu/chi tiền thế chân sách: ,Quy_Che_Quy_Dinh
725,1. Thu tiền thế chân sách: ,Quy_Che_Quy_Dinh
726,- Bạn đọc mượn sách về nhà tại kho sách nào thì làm thủ tục mượn sách và thế chân tiền tại kho sách đó; ,Quy_Che_Quy_Dinh
727,"- Bạn đọc được cấp 1 biên nhận ghi cụ thể số tiền đã thế chân, mã vạch sách mượn và người thu tiền; ",Quy_Che_Quy_Dinh
728,2. Chi tiền thế chân sách: ,Quy_Che_Quy_Dinh
729,- Bạn đọc trả sách tại quầy trả sách (tầng trệt) và nhận đủ số tiền đã thế chân; ,Quy_Che_Quy_Dinh
730,3. Quản lý tiền thế chân sách: ,Quy_Che_Quy_Dinh
731,- Thủ quỹ là người quản lý toàn bộ tiền thế chân sách của bạn đọc; ,Quy_Che_Quy_Dinh
732,- Hàng ngày thủ quỹ có trách nhiệm thu và chi đúng số tiền thế chân sách theo thống kê của phần mềm Libol theo từng user; ,Quy_Che_Quy_Dinh
733,Thủ quỹ phải đối chiếu hàng ngày số tiền tồn trên máy và số tiền tồn cuối trong sổ kế toán (số liệu này phải khớp nhau). ,Quy_Che_Quy_Dinh
734,In thống kê số tiền tồn trên phần mềm Libol trình giám đốc Thư viện duyệt và lưu trữ; ,Quy_Che_Quy_Dinh
735,- Thủ quỹ cùng giám đốc thư viện gửi số tiền thế chân tại ngân hàng Agribank (gửi theo sổ tiết kiệm có kỳ hạn). ,Quy_Che_Quy_Dinh
736,Thủ quỹ chỉ giữ lại một số tiền vừa đủ để trả cho sinh viên hàng ngày; ,Quy_Che_Quy_Dinh
737,- Hàng tháng thủ quỹ có trách nhiệm lập biên bản kiểm tra số tiền thế chân sách tồn thực tế (gồm tiền mặt và sổ tiết kiệm) . ,Quy_Che_Quy_Dinh
738,Các bên liên quan cùng Ban giám đốc thư viện ký tên xác nhận vào biên bản. ,Quy_Che_Quy_Dinh
739,- Quyền quản trị (admin) và cấp user thu/chi tiền thế chân: Lê Đức Chí; ,Quy_Che_Quy_Dinh
740,- Quyền chi tiến thế chân sách: Phạm Thị Lan và Nguyễn Thị Tuyết Mai; ,Quy_Che_Quy_Dinh
741,- Quyền thu tiền thế chân sách: Nhân viên cho mượn sách tại các kho sách; ,Quy_Che_Quy_Dinh
742,"TRÌNH TỰ, THỦ TỤC MỞ NGÀNH ĐÀO TẠO (Theo Thông tư 02/2022/TT-BGDĐT) ",Quy_Che_Quy_Dinh
743,"Xây dựng, đề xuất và phê duyệt chủ trương mở ngành đào tạo ",Quy_Che_Quy_Dinh
744,"Giám đốc, viện trưởng, hiệu trưởng cơ sở đào tạo (gọi chung là hiệu trưởng) chỉ đạo, tổ chức việc xây dựng và đề xuất chủ trương về việc mở ngành đào tạo. ",Quy_Che_Quy_Dinh
745,"Nội dung đề xuất chủ trương về việc mở ngành gồm có: Về sự cần thiết đề xuất chủ trương mở ngành đào tạo: báo cáo phân tích, thuyết minh về nhu cầu đào tạo, nhu cầu sử dụng nhân lực phục vụ thị trường lao động hiện tại và hướng đến trong thời gian tới; ",Quy_Che_Quy_Dinh
746,"phân tích và dự báo nhu cầu nhân lực về số lượng, trình độ, khảo sát yêu cầu về năng lực người học sau khi tốt nghiệp mà nhà tuyển dụng mong muốn và phạm vi thị trường nhân lực theo ngành đào tạo; ",Quy_Che_Quy_Dinh
747,"phân tích xu hướng phát triển ngành đào tạo trên thế giới, sự phù hợp với sự phát triển ngành và trình độ đào tạo của cơ sở đào tạo, phù hợp với sứ mạng và mục tiêu chiến lược của cơ sở đào tạo, chiến lược quy hoạch phát triển kinh tế - xã hội của ngành, địa phương, vùng và cả nước; ",Quy_Che_Quy_Dinh
748,"Về năng lực của cơ sở đào tạo: báo cáo phân tích, thuyết minh về năng lực hiện có của cơ sở đào tạo đối với ngành và trình độ đào tạo đề xuất mở, bao gồm đội ngũ giảng viên, cơ sở vật chất, công nghệ học liệu, chương trình đào tạo, nghiên cứu khoa học, hợp tác doanh nghiệp và hợp tác quốc tế; ",Quy_Che_Quy_Dinh
749,"Về mục tiêu phát triển ngành đào tạo đề xuất mở: báo cáo thuyết minh kết quả mong đợi về thời gian mở ngành đào tạo, thời gian triển khai tổ chức thực hiện chương trình đào tạo, mục tiêu đào tạo, kế hoạch và số lượng tuyển sinh, quy mô đào tạo của ngành trong thời gian từ 05 đến 10 năm tới, chất lượng đào tạo, hiệu quả và tác động xã hội; ",Quy_Che_Quy_Dinh
750,"Về giải pháp và lộ trình thực hiện: báo cáo thuyết minh các giải pháp và lộ trình về xây dựng đề án mở ngành đào tạo, xây dựng chương trình đào tạo, nhu cầu và kế hoạch đầu tư cơ sở vật chất, công nghệ và học liệu, nhu cầu và kế hoạch tuyển dụng, phát triển đội ngũ giảng viên để đáp ứng điều kiện mở ngành đào tạo, kế hoạch đánh giá và kiểm định chương trình đào tạo; ",Quy_Che_Quy_Dinh
751,"Về phương án phòng ngừa và xử lý rủi ro: báo cáo phân tích, thuyết minh dự báo các tình huống rủi ro có thể xảy ra và các biện pháp ngăn ngừa, khắc phục; báo cáo phân tích cụ thể về các giải pháp xử lý rủi ro trong trường hợp cơ sở đào tạo bị đình chỉ hoạt động ngành đào tạo; ",Quy_Che_Quy_Dinh
752,Hội đồng khoa học và đào tạo của cơ sở đào tạo tổ chức thẩm định và có kết luận về đề xuất chủ trương mở ngành đào tạo đã được xây dựng bảo đảm đầy đủ nội dung và chất lượng theo quy định tại khoản 2 Điều này và các quy định hiện hành của pháp luật có liên quan. ,Quy_Che_Quy_Dinh
753,Phê duyệt chủ trương mở ngành đào tạo ,Quy_Che_Quy_Dinh
754,"Trên cơ sở chủ trương đề xuất mở ngành đào tạo đã được hội đồng khoa học và đào tạo tổ chức thẩm định và có kết luận theo quy định tại khoản 3 Điều này, hiệu trưởng báo cáo trình hội đồng trường phê duyệt; giám đốc đại học báo cáo trình hội đồng đại học phê duyệt đối với ngành đào tạo có nhiều đơn vị thành viên tham gia thực hiện chương trình đào tạo. ",Quy_Che_Quy_Dinh
755,"Hội đồng trường, hội đồng đại học chịu trách nhiệm về các nội dung: Định hướng phát triển ngành đề xuất mở phải phù hợp với định hướng phát triển của cơ sở đào tạo, bảo đảm phù hợp với nhu cầu nguồn nhân lực của các Bộ, ngành, địa phương, cả nước và hội nhập quốc tế; ",Quy_Che_Quy_Dinh
756,"Bảo đảm nguồn lực để triển khai đề án mở ngành đào tạo đạt hiệu quả; Đánh giá về dự báo rủi ro, các giải pháp ngăn ngừa, đề phòng rủi ro và cách thức giải quyết trong trường hợp xảy ra rủi ro khi mở ngành đào tạo. ",Quy_Che_Quy_Dinh
757,"Trong trường hợp cơ sở đào tạo chưa có hội đồng trường, cơ sở đào tạo trình cơ quan quản lý trực tiếp cơ sở đào tạo phê duyệt và chịu trách nhiệm quản lý, kiểm tra, giám sát việc xây dựng đề án và triển khai đề án mở ngành của cơ sở đào tạo. ",Quy_Che_Quy_Dinh
758,"Cơ sở đào tạo quy định cụ thể việc xây dựng và đề xuất chủ trương mở ngành đào tạo, quy định việc xây dựng kế hoạch, phân công nhiệm vụ, thời gian thực hiện, dự kiến sản phẩm và tổ chức thực hiện đối với từng nội dung xây dựng và đề xuất chủ trương mở ngành đào tạo (quy định tại khoản 2 Điều này), trong đó có quy định về trách nhiệm, quyền hạn và sự phối hợp giữa các tập thể và cá nhân của cơ sở đào tạo trong việc xây dựng và đề xuất chủ trương mở ngành, quy định cụ thể về trách nhiệm và nguyên tắc làm việc của hội đồng khoa học và đào tạo trong việc thẩm định (quy định tại khoản 3 Điều này) đề xuất chủ trương mở ngành đào tạo của cơ sở đào tạo. ",Quy_Che_Quy_Dinh
759,"Xây dựng đề án, chuẩn bị điều kiện mở ngành đào tạo ",Quy_Che_Quy_Dinh
760,"Trên cơ sở chủ trương mở ngành được phê duyệt, hiệu trưởng hoặc giám đốc đại học (đối với ngành đào tạo có nhiều đơn vị thành viên tham gia thực hiện chương trình đào tạo) chỉ đạo và tổ chức xây dựng đề án mở ngành đào tạo. ",Quy_Che_Quy_Dinh
761,Nội dung đề án mở ngành đào tạo gồm có: Một số thông tin cơ bản giới thiệu về cơ sở đào tạo: giới thiệu sơ lược về cơ sở đào tạo. ,Quy_Che_Quy_Dinh
762,Sự cần thiết mở ngành đào tạo: báo cáo khái quát các nội dung về chủ trương mở ngành đào tạo đã được phê duyệt. ,Quy_Che_Quy_Dinh
763,"Điều kiện về chương trình đào tạo để mở ngành đào tạo: hiệu trưởng cơ sở đào tạo chỉ đạo và tổ chức xây dựng, thẩm định và ban hành chương trình đào tạo, bảo đảm tuân thủ các quy định của Luật Giáo dục đại học, quy định của Bộ Giáo dục và Đào tạo và các quy định có liên quan của pháp luật hiện hành. ",Quy_Che_Quy_Dinh
764,"Điều kiện về đội ngũ giảng viên, cán bộ khoa học để mở ngành đào tạo ",Quy_Che_Quy_Dinh
765,"Căn cứ các quy định về điều kiện đội ngũ giảng viên trong mở ngành đào tạo theo quy định tại Thông tư này và điều kiện thực tế của cơ sở đào tạo, hiệu trưởng cơ sở đào tạo chỉ đạo và tổ chức thực hiện việc chuẩn bị về đội ngũ giảng viên, cán bộ khoa học nhằm đáp ứng điều kiện mở ngành đào tạo tương ứng với mỗi trình độ đào tạo theo quy định tại Thông tư này và các quy định có liên quan của pháp luật hiện hành; ",Quy_Che_Quy_Dinh
766,"Xây dựng kế hoạch, xác định thời gian, lộ trình và cam kết thực hiện, phân công nhiệm vụ cụ thể cho đơn vị, tổ chức, cá nhân của cơ sở đào tạo và tổ chức triển khai thực hiện việc tuyển dụng, ký hợp đồng, phát triển đội ngũ giảng viên, cán bộ khoa học, bảo đảm về số lượng và chất lượng theo yêu cầu của chương trình đào tạo, phân công giảng dạy, phù hợp với kế hoạch giảng dạy, học tập, nghiên cứu khoa học của giảng viên và người học cho từng năm học của toàn bộ khóa học, phù hợp với qui mô đào tạo, đáp ứng điều kiện mở ngành đào tạo theo quy định của Thông tư này, quy định của cơ sở đào tạo, bảo đảm tuân thủ các quy định có liên quan của pháp luật hiện hành và phải được cam kết thực hiện trong đề án mở ngành đào tạo. ",Quy_Che_Quy_Dinh
767,Điều kiện về cơ sở vật chất để mở ngành đào tạo ,Quy_Che_Quy_Dinh
768,"Căn cứ các quy định về điều kiện cơ sở vật chất trong mở ngành đào tạo theo quy định tại Thông tư này và điều kiện thực tế của cơ sở đào tạo, hiệu trưởng cơ sở đào tạo chỉ đạo và tổ chức thực hiện việc đầu tư cơ sở vật chất đáp ứng điều kiện mở ngành đào tạo tương ứng với mỗi trình độ đào tạo theo quy định tại Thông tư này và các quy định có liên quan của pháp luật hiện hành; ",Quy_Che_Quy_Dinh
769,"Xây dựng kế hoạch, xác định thời gian, lộ trình và cam kết thực hiện, phân công nhiệm vụ cụ thể cho đơn vị, tổ chức, cá nhân của cơ sở đào tạo và triển khai thực hiện việc đầu tư cơ sở vật chất, bảo đảm về số lượng và chất lượng theo yêu cầu của chương trình đào tạo, phù hợp với kế hoạch giảng dạy, học tập, nghiên cứu khoa học của giảng viên và người học cho từng năm học của toàn bộ khóa học, phù hợp với quy mô đào tạo, đáp ứng điều kiện mở ngành đào tạo theo quy định của Thông tư này, quy định của cơ sở đào tạo, bảo đảm tuân thủ các quy định có liên quan của pháp luật hiện hành và phải được cam kết trong đề án mở ngành đào tạo. ",Quy_Che_Quy_Dinh
770,Điều kiện về tổ chức bộ máy quản lý để mở ngành đào tạo ,Quy_Che_Quy_Dinh
771,"Xác định đơn vị chuyên môn cấp khoa hoặc tương đương để quản lý các hoạt động chuyên môn, giảng viên, người học và các nhiệm vụ quản lý khác đối với ngành đào tạo dự kiến mở; ",Quy_Che_Quy_Dinh
772,"Phân công cán bộ quản lý chuyên môn và giao trách nhiệm, quyền hạn cho tập thể và cá nhân cán bộ quản lý chuyên môn để quản lý và tổ chức các hoạt động chuyên môn đối với ngành đào tạo dự kiến mở. ",Quy_Che_Quy_Dinh
773,"Phương án, giải pháp đề phòng, ngăn ngừa, xử lý rủi ro trong mở ngành đào tạo ",Quy_Che_Quy_Dinh
774,"Báo cáo phân tích tình hình phát triển kinh tế xã hội, dự báo những biến động có thể xảy ra, phân tích điểm mạnh, điểm yếu của cơ sở đào tạo và những nội dung khác có liên quan, từ đó dự báo các rủi ro có thể xảy ra khi mở ngành và triển khai tuyển sinh, đào tạo cùng các giải pháp chung để ngăn ngừa kịp thời nhằm hạn chế rủi ro cũng như đề xuất các phương án cụ thể mang tính chủ động để ngăn ngừa và xử lý khi rủi ro xảy ra; ",Quy_Che_Quy_Dinh
775,"Báo cáo thuyết minh về các giải pháp xử lý rủi ro trong trường hợp cơ sở đào tạo bị đình chỉ hoạt động ngành đào tạo với các phương án, giải pháp cụ thể để bảo vệ quyền lợi cho người học, giảng viên, cơ sở đào tạo và các bên liên quan. ",Quy_Che_Quy_Dinh
776,Các minh chứng kèm theo đề án ,Quy_Che_Quy_Dinh
777,"Nghị quyết của hội đồng trường, hội đồng đại học phê duyệt chủ trương mở ngành đào tạo hoặc văn bản phê duyệt chủ trương mở ngành của cơ quan quản lý trực tiếp cơ sở đào tạo (trong trường hợp cơ sở đào tạo chưa có hội đồng trường); ",Quy_Che_Quy_Dinh
778,"Biên bản thẩm định đề án mở ngành của hội đồng khoa học và đào tạo; Quyết định thành lập hội đồng xây dựng, hội đồng thẩm định; biên bản thẩm định chương trình đào tạo của hội đồng thẩm định; quyết định ban hành chương trình đào tạo; ",Quy_Che_Quy_Dinh
779,"Danh sách đội ngũ giảng viên, cán bộ khoa học đáp ứng điều kiện mở ngành đào tạo theo quy định tại khoản 4 Điều này, gồm các thông tin theo mẫu báo cáo quy định tại Mục 1 (về giảng viên) và Mục 2 (về kết quả nghiên cứu khoa học) Phụ lục 3 ban hành kèm theo Thông tư này; ",Quy_Che_Quy_Dinh
780,"bản sao các quyết định tuyển dụng hoặc hợp đồng lao động, bản sao chứng thực văn bằng do cơ sở đào tạo Việt Nam cấp hoặc văn bằng do cơ sở đào tạo nước ngoài cấp và giấy công nhận văn bằng do cơ quan có thẩm quyền cấp; ",Quy_Che_Quy_Dinh
781,"Bảng thống kê về cơ sở vật chất, trang thiết bị phục vụ thí nghiệm, thực hành, thực tập đáp ứng điều kiện mở ngành đào tạo đã chuẩn bị theo quy định tại khoản 5 Điều này, gồm các thông tin theo các mẫu báo cáo được quy định tại Mục 3 (về cơ sở vật chất, trang thiết bị, thư viện phục vụ cho thực hiện chương trình đào tạo) Phụ lục 3 ban hành kèm theo Thông tư này; ",Quy_Che_Quy_Dinh
782,Hợp đồng nguyên tắc về đào tạo thực hành theo quy định của Chính phủ về tổ chức đào tạo thực hành trong đào tạo khối ngành sức khỏe (đối với đề án mở ngành thuộc lĩnh vực sức khỏe). ,Quy_Che_Quy_Dinh
783,"Cơ sở đào tạo quy định cụ thể việc xây dựng đề án mở ngành đào tạo, quy định việc xây dựng kế hoạch, phân công nhiệm vụ, thời gian thực hiện, dự kiến sản phẩm và tổ chức thực hiện kế hoạch, quy định về trách nhiệm, quyền hạn và sự phối hợp giữa các tập thể và cá nhân của cơ sở đào tạo trong việc xây dựng đề án và chuẩn bị các điều kiện mở ngành đào tạo, quy định việc theo dõi, giám sát, đánh giá kết quả thực hiện, xử lý điều chỉnh và quyết định đối với từng nội dung của đề án theo quy định từ khoản 1 đến khoản 8 Điều này trong quá trình xây dựng đề án mở ngành đào tạo của cơ sở đào tạo. ",Quy_Che_Quy_Dinh
784,Thẩm định đề án mở ngành đào tạo ,Quy_Che_Quy_Dinh
785,"Hội đồng khoa học và đào tạo tổ chức thẩm định đề án mở ngành đào tạo, trong đó hội đồng thẩm định phải xem xét, đánh giá điều kiện thực tế của cơ sở đào tạo trên cơ sở căn cứ các quy định tại Thông tư này, quy định của cơ sở đào tạo và các quy định của pháp luật hiện hành, đánh giá mức độ đáp ứng so với yêu cầu về điều kiện để được mở ngành đối với từng nội dung cụ thể của đề án, bao gồm thẩm định các điều kiện về tên ngành đào tạo, chương trình đào tạo, đội ngũ giảng viên, cơ sở vật chất, khả năng sẵn sàng chuyển sang dạy - học trực tuyến và công tác tổ chức quản lý đối với ngành đào tạo đề xuất mở. ",Quy_Che_Quy_Dinh
786,"Kết quả thẩm định đề án mở ngành đào tạo của hội đồng khoa học và đào tạo phải được thể hiện bằng biên bản thẩm định và có kết luận cụ thể về việc cơ sở đào tạo đã có đủ điều kiện để được mở ngành đào tạo hoặc chưa đủ điều kiện theo quy định tại Thông tư này, quy định của cơ sở đào tạo và các quy định của pháp luật hiện hành. ",Quy_Che_Quy_Dinh
787,"Trong quá trình thẩm định, hội đồng khoa học và đào tạo phải kiểm tra điều kiện thực tế và kiểm tra các minh chứng cụ thể trước khi kết luận, đồng thời báo cáo hiệu trưởng cơ sở đào tạo và chịu trách nhiệm giải trình về kết quả thẩm định. ",Quy_Che_Quy_Dinh
788,"Cơ sở đào tạo quy định cụ thể nguyên tắc làm việc của hội đồng khoa học và đào tạo khi tổ chức thẩm định đề án mở ngành đào tạo, quy định rõ trách nhiệm và quyền hạn của hội đồng và các thành viên trong hội đồng. ",Quy_Che_Quy_Dinh
789,"Hồ sơ mở ngành đào tạo gồm có: Văn bản đề nghị mở ngành đào tạo: tóm tắt quá trình xây dựng đề án, báo cáo khẳng định về việc bảo đảm đủ các điều kiện theo quy định để được mở ngành đào tạo và đề nghị cấp có thẩm quyền quyết định. ",Quy_Che_Quy_Dinh
790,"Đề án mở ngành đào tạo đã được thẩm định theo quy định tại Điều 9 Thông tư này, bảo đảm đầy đủ các nội dung theo quy định tại Điều 8 Thông tư này. ",Quy_Che_Quy_Dinh
791,Công văn của đại học chấp thuận về mặt chủ trương (đối với các đơn vị thành viên thuộc đại học khi mở ngành đào tạo thuộc lĩnh vực Sức khỏe và nhóm ngành Đào tạo giáo viên). ,Quy_Che_Quy_Dinh
792,Phê duyệt đề án và quyết định mở ngành đào tạo ,Quy_Che_Quy_Dinh
793,"Đối với các cơ sở đào tạo có đủ điều kiện để được tự chủ mở ngành (ở từng trình độ đào tạo) theo quy định tại khoản 3 Điều 33 Luật Giáo dục đại học (đã được sửa đổi, bổ sung năm 2018); quy định tại Nghị định của Chính phủ quy định chi tiết và hướng dẫn thi hành một số điều của Luật sửa đổi, bổ sung một số điều của Luật Giáo dục đại học và các quy định khác có liên quan của pháp luật (trừ các ngành đào tạo thuộc lĩnh vực Sức khoẻ, nhóm ngành Đào tạo giáo viên, lĩnh vực An ninh, quốc phòng, hoặc trường hợp cơ sở đào tạo là đơn vị thành viên của đại học khi mở một ngành đào tạo có nhiều đơn vị thành viên khác tham gia thực hiện chương trình đào tạo), thực hiện như sau: ",Quy_Che_Quy_Dinh
794,"Hiệu trưởng cơ sở đào tạo quyết định việc mở ngành của cơ sở đào tạo đối với các ngành, các trình độ đào tạo của giáo dục đại học, khi cơ sở đào tạo đáp ứng đầy đủ các điều kiện để được mở ngành theo quy định tại Thông tư này và các quy định khác có liên quan của pháp luật; ",Quy_Che_Quy_Dinh
795,Hiệu trưởng cơ sở đào tạo quy định cụ thể việc gửi hồ sơ mở ngành để báo cáo và quyết định mở ngành thực hiện trong nội bộ cơ sở đào tạo. ,Quy_Che_Quy_Dinh
796,"Đối với các cơ sở đào tạo là các đơn vị thành viên, đơn vị trực thuộc đại học (gọi chung là đơn vị) chưa đủ điều kiện để được tự chủ mở ngành theo quy định của Luật Giáo dục đại học và các quy định khác có liên quan của pháp luật, hoặc trường hợp cơ sở đào tạo là đơn vị thành viên của đại học khi mở một ngành đào tạo có nhiều đơn vị thành viên khác tham gia thực hiện chương trình đào tạo, thực hiện như sau (trừ các ngành đào tạo thuộc lĩnh vực Sức khoẻ, nhóm ngành Đào tạo giáo viên, lĩnh vực An ninh, quốc phòng): ",Quy_Che_Quy_Dinh
797,Đơn vị gửi hồ sơ mở ngành đến đại học để báo cáo và đề nghị đại học quyết định cho phép mở ngành đào tạo; ,Quy_Che_Quy_Dinh
798,Giám đốc đại học quyết định việc mở ngành đào tạo đối với các đơn vị đáp ứng đầy đủ các điều kiện để được mở ngành theo quy định tại Thông tư này và quy định của đại học; ,Quy_Che_Quy_Dinh
799,Giám đốc đại học quy định cụ thể việc gửi hồ sơ báo cáo đề nghị mở ngành và việc quyết định mở ngành đào tạo thực hiện trong nội bộ đại học. ,Quy_Che_Quy_Dinh
800,"Đối với các cơ sở đào tạo chưa đủ điều kiện để được tự chủ mở ngành (trừ các đơn vị thuộc các đại học), hoặc trong thời hạn không được tự chủ mở ngành đào tạo do vi phạm quy định đến mức không được tự chủ mở ngành đào tạo theo quy định của Luật Giáo dục đại học và các quy định khác có liên quan của pháp luật hoặc đối với việc mở các ngành đào tạo thuộc lĩnh vực Sức khoẻ, nhóm ngành Đào tạo giáo viên, lĩnh vực An ninh, quốc phòng, thực hiện như sau: ",Quy_Che_Quy_Dinh
801,Cơ sở đào tạo gửi 01 bộ hồ sơ mở ngành đến Bộ Giáo dục và Đào tạo theo hình thức gửi trực tiếp hoặc qua bưu điện hoặc qua Cổng Dịch vụ công trực tuyến của Bộ Giáo dục và Đào tạo; ,Quy_Che_Quy_Dinh
802,Bộ Giáo dục và Đào tạo tiếp nhận và thẩm định hồ sơ; trong trường hợp cần thiết Bộ trưởng Bộ Giáo dục và Đào tạo quyết định việc tổ chức đoàn kiểm tra thực tế các điều kiện bảo đảm chất lượng tại cơ sở đào tạo. ,Quy_Che_Quy_Dinh
803,"Riêng đối với mở ngành đào tạo thuộc lĩnh vực sức khỏe, Bộ Giáo dục và Đào tạo lấy ý kiến (bằng văn bản) của Bộ Y tế về nhu cầu nhân lực ngành đề xuất mở và các điều kiện về tổ chức đào tạo thực hành trong khối ngành sức khỏe theo quy định của Chính phủ; ",Quy_Che_Quy_Dinh
804,"Trong thời hạn 30 ngày làm việc kể từ ngày nhận được hồ sơ mở ngành của cơ sở đào tạo, Bộ trưởng Bộ Giáo dục và Đào tạo ra quyết định cho phép mở ngành đào tạo, nếu hồ sơ mở ngành của cơ sở đào tạo đầy đủ và đáp ứng các điều kiện để được mở ngành theo quy định tại Thông tư này và các quy định khác có liên quan của pháp luật. ",Quy_Che_Quy_Dinh
805,"Nếu hồ sơ mở ngành của cơ sở đào tạo chưa đầy đủ, chưa bảo đảm các điều kiện để được mở ngành theo quy định, Bộ Giáo dục và Đào tạo thông báo kết quả bằng văn bản về tình trạng hồ sơ và những nội dung chưa bảo đảm theo quy định đối với cơ sở đào tạo. ",Quy_Che_Quy_Dinh
806,THÔNG BÁO Thời hạn học tập tại Trường của sinh viên ,Quy_Che_Quy_Dinh
807,Trường Đại học Công nghiệp Thành phố Hồ Chí Minh thông báo thời gian học tập tại trường của sinh viên toàn trường như sau: ,Quy_Che_Quy_Dinh
808,"I. Đại học chính quy: Khóa DH16, thời điểm nhập học 10/2020, thời gian chính thức 4 năm, thời hạn tốt nghiệp 10/2024, thời gian kéo dài 2 năm, thời hạn kết thúc 10/2026. ",Quy_Che_Quy_Dinh
809,"I. Đại học chính quy: Khóa DH16, thời điểm nhập học 10/2020, thời gian chính thức 4,5 năm, thời hạn tốt nghiệp 4/2025, thời gian kéo dài 3 năm, thời hạn kết thúc 4/2028. ",Quy_Che_Quy_Dinh
810,"I. Đại học chính quy: Khóa DH17, thời điểm nhập học 10/2021, thời gian chính thức 4 năm, thời hạn tốt nghiệp 10/2025, thời gian kéo dài 2 năm, thời hạn kết thúc 10/2027. ",Quy_Che_Quy_Dinh
811,"I. Đại học chính quy: Khóa DH17, thời điểm nhập học 10/2021, thời gian chính thức 4,5 năm, thời hạn tốt nghiệp 4/2026, thời gian kéo dài 3 năm, thời hạn kết thúc 4/2029. ",Quy_Che_Quy_Dinh
812,"I. Đại học chính quy: Khóa DH17, thời điểm nhập học 9/2022, thời gian chính thức 3,5 năm, thời hạn tốt nghiệp 3/2026, thời gian kéo dài 2 năm, thời hạn kết thúc 3/2028. ",Quy_Che_Quy_Dinh
813,"I. Đại học chính quy: Khóa DH18, thời điểm nhập học 9/2022, thời gian chính thức 4 năm, thời hạn tốt nghiệp 9/2026, thời gian kéo dài 2 năm, thời hạn kết thúc 9/2028. ",Quy_Che_Quy_Dinh
814,"I. Đại học chính quy: Khóa DH18, thời điểm nhập học 9/2022, thời gian chính thức 4,5 năm, thời hạn tốt nghiệp 3/2027, thời gian kéo dài 3 năm, thời hạn kết thúc 3/2030. ",Quy_Che_Quy_Dinh
815,"I. Đại học chính quy: Khóa DH18, thời điểm nhập học 9/2022, thời gian chính thức 5 năm, thời hạn tốt nghiệp 9/2027, thời gian kéo dài 3 năm, thời hạn kết thúc 9/2030. ",Quy_Che_Quy_Dinh
816,"I. Đại học chính quy: Khóa DH18, thời điểm nhập học 9/2023, thời gian chính thức 3,5 năm, thời hạn tốt nghiệp 3/2027, thời gian kéo dài 2 năm, thời hạn kết thúc 3/2029. ",Quy_Che_Quy_Dinh
817,"I. Đại học chính quy: Khóa DH18, thời điểm nhập học 9/2023, thời gian chính thức 4 năm, thời hạn tốt nghiệp 9/2027, thời gian kéo dài 2 năm, thời hạn kết thúc 9/2029. ",Quy_Che_Quy_Dinh
818,"I. Đại học chính quy: Khóa DH19, thời điểm nhập học 9/2023, thời gian chính thức 4,5 năm, thời hạn tốt nghiệp 3/2028, thời gian kéo dài 3 năm, thời hạn kết thúc 3/2031. ",Quy_Che_Quy_Dinh
819,"I. Đại học chính quy: Khóa DH19, thời điểm nhập học 9/2023, thời gian chính thức 5 năm, thời hạn tốt nghiệp 9/2028, thời gian kéo dài 3 năm, thời hạn kết thúc 9/2031. ",Quy_Che_Quy_Dinh
820,"I. Đại học chính quy: Khóa DH19, thời điểm nhập học 9/2024, thời gian chính thức 3,5 năm, thời hạn tốt nghiệp 3/2028, thời gian kéo dài 2 năm, thời hạn kết thúc 3/2030. ",Quy_Che_Quy_Dinh
