STT,Thông tin,Label
452,IUH đẩy mạnh hợp tác với các trường đại học hàng đầu Thái Lan,Hợp tác
453,Trường Đại học Công nghiệp Thành phố Hồ Chí Minh làm việc với Hiệp hội Doanh nhân và Đầu tư Việt Nam – Hàn Quốc,Hợp tác
454,"Đẩy mạnh ký kết, hợp tác quốc tế tại IUH",Hợp tác
455,IUH ký kết thỏa thuận ghi nhớ hợp tác với Viện Công nghệ Công nghiệp Hàn Quốc (KITECH),Hợp tác
456,"Đoàn công tác IUH đi tập huấn, làm việc tại Hàn Quốc",Hợp tác
457,Hội thảo Quốc tế Đổi mới sáng tạo và Trí tuệ Nhân tạo: Kinh nghiệm của Ấn Độ và Việt Nam,Hợp tác
458,Trường Đại học Công nghiệp Thành phố Hồ Chí Minh ký thỏa thuận hợp tác với trường Đại học Quốc gia Lào,Hợp tác
459,Đoàn công tác IUH làm việc và ký kết hợp tác tại Canada,Hợp tác
460,Đoàn công tác IUH đi tham quan học tập kinh nghiệm tại Nhật Bản,Hợp tác
461,Đoàn cán bộ IUH thăm và làm việc tại Thái Lan,Hợp tác
462,IUH ký kết thỏa thuận ghi nhớ hợp tác với Hiệp hội kế toán công chứng Úc,Hợp tác
463,Diễn đàn Phương pháp giảng dạy dựa trên các vấn đề thực tiễn,Hợp tác
464,Trường Đại học Công Nghiệp TPHCM (IUH) đã triển khai buổi ký kết Thỏa thuận hợp tác với Trung tâm Hỗ trợ Thanh niên Khởi nghiệp - Business Startup Support Centre (BSSC),Hợp tác
465,"IUH đón tiếp, làm việc với đoàn Tổ chức Khoa học và Chuyên gia Việt Nam toàn cầu (AVSE Global)",Hợp tác
466,"IUH phối hợp triển khai dự án ""Nâng cao khả năng đáp ứng yêu cầu tuyển dụng của sinh viên trong thời kỳ chuyển đổi số""",Hợp tác
467,IUH làm việc với Tổ chức USAID,Hợp tác
468,Trường Đại học Công Nghiệp Thành phố Hồ Chí Minh chào từ biệt Tổng Lãnh sự Cuba tại TP.HCM kết thúc nhiệm kỳ,Hợp tác
469,Gặp gỡ và trao đổi hợp tác với Tổng Lãnh sự Nhật Bản và Tổng Lãnh sự Campuchia tại Thành phố Hồ Chí Minh,Hợp tác
470,Tiếp và làm việc với Tổng Lãnh sự Ấn Độ tại Thành phố Hồ Chí Minh,Hợp tác
471,2019 International Camp: Nơi hội tụ của đam mê khoa học,Hợp tác
472,Ký kết thỏa thuận hợp tác học thuật giữa IUH và ICAEW,Hợp tác
473,IUH tổ chức thành công các sự kiện học thuật và đào tạo với các nhà khoa học từ châu Âu,Hợp tác
474,Sinh viên IUH học tập tại Hàn Quốc,Hợp tác
475,Sinh viên quốc tế đến học tập và nghiên cứu tại IUH,Hợp tác
476,Đoàn cán bộ quản lý IUH thăm và làm việc tại Lào,Hợp tác
477,Hội thảo “Môi trường và phát triển bền vững: Ưu tiên hợp tác giữa Việt Nam và Wallonie - Bruxelles”,Hợp tác
478,IUH tổ chức Hội thảo quốc tế ICAFB & ICELT 2019,Hợp tác
479,Wonderware (by AVEVA) trao gói phần mềm Wonderware Educational Consignment cho IUH,Hợp tác
480,Ký kết thỏa thuận hợp tác học thuật giữa IUH và BCIT,Hợp tác
481,Cán bộ quản lý IUH tham gia chương trình tập huấn UK-VN HEP,Hợp tác
482,"Phát triển hợp tác với Trường Đại học Đông Hoa và Đại học Nghị Lan, Đài Loan",Hợp tác
483,Ký kết hợp tác với công ty Thermowatt Energy and Building (Hungary),Hợp tác
484,Ký kết thỏa thuận hợp tác học thuật IUH và ASU,Hợp tác
485,Ký kết thỏa thuận hợp tác toàn diện giữa IUH và Doosan VINA,Hợp tác
486,"Tiếp và làm việc với Lãnh đạo trường Đại học Quốc gia Đông Hoa, Đài Loan",Hợp tác
487,"Hội thảo Sejong 2018 tại Seoul, Hàn Quốc",Hợp tác
488,Cán bộ quản lý IUH tham quan và học tập kinh nghiệm áp dụng mô hình KOSEN mở rộng tại Nhật Bản,Hợp tác
489,Ký thỏa thuận hợp tác giữa IUH với EGE và ASU,Hợp tác
490,Tiếp và làm việc với Lãnh đạo Trung tâm Đào tạo nguồn nhân lực LOTTE - KOICA - IUH (LKIC),Hợp tác
491,Đoàn cán bộ quản lý IUH tham quan và học tập kinh nghiệm áp dụng mô hình Kosen tại Nhật Bản,Hợp tác
492,"IUH ký kết Bản ghi nhớ với Đại học Szent Istvan, Hungary",Hợp tác
493,"IUH tiếp đón lãnh đạo Trường Đại học Angelo, Mỹ",Hợp tác
494,"Sinh viên IUH tham quan và giao lưu tại Đại học Kyungwoon, Hàn Quốc",Hợp tác
495,Hiệp hội Văn hóa ứng xử truyền thống Nhật Bản thăm và làm việc tại Trường Đại học Công nghiệp Thành phố Hồ Chí Minh,Hợp tác
496,"Trường Đại học Queensland, Úc thăm và làm việc tại IUH",Hợp tác
497,Chuyên gia của Tập đoàn Siemens thăm và làm việc tại IUH,Hợp tác
498,"Nhà trường đón tiếp Trường Đại học Công nghệ Sydney, Úc",Hợp tác
499,Ký kết Thỏa thuận ghi nhớ hợp tác giữa IUH và CU,Hợp tác
500,"Nhà trường đón tiếp Trường Cao đẳng Kỹ thuật Hữu Nghị Viên Chăn - Hà Nội, Lào tới thăm và làm việc",Hợp tác
501,Trường Đại học Công nghiệp TP. Hồ Chí Minh làm việc với Tập đoàn Dimora Enterprises (Hoa Kỳ),Hợp tác
502,Lễ ký kết hợp tác về việc thành lập Trung tâm Đào tạo nhân lực ngành Phân phối tại Thành phố Hồ Chí Minh,Hợp tác
503,Trường Đại học Công nghiệp TP.HCM tiếp đoàn Đại học Hosei - Nhật Bản,Hợp tác
504,Trường Đại học Công nghiệp TP.HCM tiếp đoàn Ngân hàng thế giới,Hợp tác
505,Trường Đại học Công nghiệp TP.HCM tiếp đoàn chuyên gia chương trình Kosen - Nhật Bản,Hợp tác
506,"Trường Đại học Công nghiệp làm việc với Viện Công nghệ Quốc gia Kumoh, Hàn Quốc",Hợp tác
507,Tiếp đoàn CEO các trường Đại học vùng Gyeongbuk - Hàn Quốc,Hợp tác
508,Tiếp đoàn học sinh Nhật Bản,Hợp tác
509,"Trường Đại học Triều Dương, Đài Loan (CYUT) thăm và làm việc tại Trường Đại học Công nghiệp TP HCM (IUH)",Hợp tác
510,"Đón tiếp Trường ĐH Trung Nguyên, Đài Loan đến thăm và làm việc",Hợp tác
511,"Phát triển quan hệ hợp tác với Đại học Kyungwoon, Hàn Quốc",Hợp tác
512,"Đẩy mạnh hợp tác nghiên cứu khoa học với Đại học Liège, Bỉ",Hợp tác
513,"Hợp tác trên nhiều lĩnh vực với Đại học Tomas Bata in Zlin, Cộng hòa Czech",Hợp tác
514,"Ký kết hợp tác với Trường Đại học Kyungwoon, Hàn Quốc",Hợp tác
515,Tập đoàn Fuji Electric Nhật Bản tài trợ thiết bị hiện đại cho Khoa Công nghệ điện,Hợp tác
516,Trưởng đại diện Chính phủ vùng Wallonie – Bruxelles đến thăm và làm việc với Trường ĐH Công nghiệp TPHCM,Hợp tác
517,Ký kết Thỏa thuận hợp tác thành lập Trung tâm Hàn ngữ King Sejong tại IUH,Hợp tác
518,Đoàn Chính phủ Hàn Quốc và Đại học Kyung Woon thăm Trường Đại học Công nghiệp TP.HCM,Hợp tác
519,Cơ hội mở nhiều chương trình liên kết đào tạo quốc tế,Hợp tác
520,Đón tiếp đại diện ba trường đại học nước ngoài tìm kiếm cơ hội hợp tác,Hợp tác
521,Hội thảo định hướng nghề marketing và xu hướng marketing hiện đại,Hợp tác
522,Hội thảo quốc tế về quản lý dữ liệu cá nhân trong lĩnh vực y tế điện tử,Hợp tác
523,Trường Đại học Dầu mỏ và Hóa dầu thuộc Đại học Chulalongkorn – Thái Lan thăm và làm việc với Khoa Công nghệ Hóa học,Hợp tác
524,Trường Đại học Công nghiệp TPHCM ký kết hợp tác với IIG VN chuẩn hóa ngoại ngữ cho sinh viên,Hợp tác
525,"Trường Đại học Công nghiệp TPHCM ký kết hợp tác với Trường Đại học Soongsil, Hàn Quốc",Hợp tác
526,Tổng lãnh sự Nhật Bản tại TPHCM thăm Trường Đại học Công nghiệp TPHCM,Hợp tác
527,Tổng lãnh sự Ý tại TPHCM và Uni – Italia thăm và làm việc với Trường Đại học Công nghiệp TPHCM,Hợp tác
528,Trường Đại học Công nghiệp TPHCM ký kết hợp tác với Hiệp hội nghề nghiệp tài chính - kế toán toàn cầu,Hợp tác
529,Trường Đại học Công nghiệp TP.HCM và LG Electronics Việt Nam ký kết hợp tác,Hợp tác
530,Đại sứ toàn quyền Nhật Bản thăm Cơ sở Thanh Hóa Trường Đại học Công nghiệp TP.HCM,Hợp tác
531,"Tiền thân của Đại học Công nghiệp Thành phố Hồ Chí Minh là Trường Huấn nghiệp Gò Vấp do các tu sĩ dòng Don Bosco thành lập 11/11/1956 tại xã Hạnh Thông, Quận Gò Vấp, Tỉnh Gia Định.",Giới thiệu
532,"Năm 1968, Trường được đổi tên thành Trường tư thục Trung học Kỹ thuật đệ nhất cấp Don Bosco. Đến ngày 31/01/1970, Trường được cải biên thành Trường tư thục Trung học Kỹ thuật đệ nhị cấp Don Bosco, được gọi tắt là Trường Trung học Kỹ thuật Don Bosco. Sau ngày hòa bình, thống nhất đất nước, quân giải phóng miền Nam tiếp quản và ngày 19/12/1975 Trường được bàn giao cho Tổng cục Cơ khí Luyện kim và Điện tử.",Giới thiệu
533,"Năm 1978, Trường được đổi tên thành Trường Công nhân Kỹ thuật IV trực thuộc Bộ Cơ khí và Luyện kim. Đến năm 1994, Trường hợp nhất với Trường Trung học Hóa chất II tại thành phố Biên Hòa thành Trường Trung học Kỹ thuật Công nghiệp IV, trực thuộc Bộ Công Nghiệp.",Giới thiệu
534,"Tháng 3 năm 1999, Trường được nâng cấp thành Trường Cao đẳng Công nghiệp IV và tháng 12 năm 2004, Trường được nâng cấp thành Trường Đại học Công nghiệp thành phố Hồ Chí Minh theo quyết định số 214/2004/QĐ - TTg của Thủ tướng Chính phủ và Trường được Thủ tưởng Chính phủ phê duyệt thí điểm đổi mới cơ chế hoạt động giai đoạn 2015-2017 theo quyết định số 902/QĐ-TTg ngày 23 tháng 6 năm 2015, bắt đầu thực hiện từ năm học 2015 - 2016.",Giới thiệu
535,"Trụ sở chính tại Số 12 Nguyễn Văn Bảo, Phường Hạnh Thông, Thành phố Hồ Chí Minh. Điện thoại: (028) 3894 0390. Website: www.iuh.edu.vn. Email: Trường Đại học Công nghiệp thành phố Hồ Chí Minh: dhcn@iuh.edu.vn, Phòng Tổ chức - Hành chính: ptchc@iuh.edu.vn, Phòng Tài chính - Kế toán: ptckt@iuh.edu.vn, Phòng Đào tạo: phongdaotao@iuh.edu.vn, Bộ phận Tuyển sinh: tuyensinh@iuh.edu.vn",Giới thiệu
536,"Ngoài trụ sở chính, trường có Phân hiệu Quảng Ngãi (Số 938 đường Quang Trung), Cơ sở Thanh Hóa (Phường Quảng Phú), Cơ sở Phạm Văn Chiêu (Q. Gò Vấp, TP.HCM), Cơ sở Nguyễn Văn Dung (Q. Gò Vấp, TP.HCM) và Cơ sở Nhơn Trạch (Đồng Nai)",Giới thiệu
537,"Phân hiệu Quảng Ngãi nằm tại Số 938 đường Quang Trung, phường Cẩm Thành, tỉnh Quảng Ngãi. Điện thoại: (0255) 2222 135 hoặc (0255) 3250 075. Website: www.qn.iuh.edu.vn",Giới thiệu
538,"Thông điệp Hiệu trưởng ""Bằng việc không ngừng đổi mới và nâng cao chất lượng giáo dục, cũng như cải thiện cơ sở vật chất phục vụ học tập, nghiên cứu và các hoạt động ngoại khóa, IUH tự tin là một cơ sở giáo dục đáng tin cậy để bạn tiếp tục hành trình học tập của mình. Chúng tôi tự hào về những giá trị mà trường mang lại cho sinh viên và cộng đồng.""",Giới thiệu
539,"Tầm nhìn của trường là trở thành Trường đại học hàng đầu của Việt Nam, tiên phong trong lĩnh vực giáo dục và nghiên cứu ứng dụng, chuyển giao công nghệ và đổi mới sáng tạo",Giới thiệu
540,Trở thành Trường đại học hàng đầu của Việt Nam: đứng trong tốp 10 các trường đại học trong nước,Giới thiệu
541,"Tiên phong trong lĩnh vực giáo dục và nghiên cứu ứng dụng: các chương trình đào tạo được tiếp cận theo hướng ứng dụng, đáp ứng được yêu cầu thực tiễn của xã hội",Giới thiệu
542,"Chuyển giao công nghệ và đổi mới sáng tạo: phát triển ý tưởng mới, cải tiến, sáng tạo trong lĩnh vực chuyển giao công nghệ, ươm mầm doanh nghiệp, hợp tác và thương mại hóa sản phẩm khoa học.",Giới thiệu
543,"Sứ mạng cung cấp nguồn nhân lực chất lượng cao, có năng lực, phẩm chất và hội nhập quốc tế nhằm đóng góp cho sự phát triển kinh tế xã hội của đất nước",Giới thiệu
544,"Cung cấp nguồn nhân lực chất lượng cao: có trình độ chuyên môn đạt chuẩn, đáp ứng yêu cầu thực tiễn của xã hội, có năng lực tư duy sáng tạo và năng lực khởi nghiệp",Giới thiệu
545,"Nguồn nhân lực có năng lực, phẩm chất: có đạo đức, có lòng nhân ái; luôn có tinh thần đam mê, nghiên cứu, học hỏi; có tư duy logic chặt chẽ, có sáng kiến đột phá, làm việc an toàn, có tinh thần hợp tác; có thái độ, tác phong làm việc tốt, trách nhiệm với công việc",Giới thiệu
546,"Nguồn nhân lực hội nhập quốc tế: có khả năng thích ứng trong môi trường quốc tế; có kiến thức ngoại ngữ và công nghệ thông tin để tiếp cận nhanh tri thức, công nghệ hiện đại trong khu vực và thế giới",Giới thiệu
547,"Nguồn nhân lực đóng góp cho sự phát triển của đất nước: nguồn nhân lực chất lượng cao sẽ làm tăng năng suất lao động, đáp ứng yêu cầu của thị trường trong nước và quốc tế; làm giàu cho đời sống tri thức và kinh tế cũng như hoạt động nghề nghiệp, thông qua các dịch vụ cộng đồng và đóng góp vào sự phát triển kinh tế xã hội của đất nước.",Giới thiệu
548,"Mục tiêu chiến lược là xây dựng công nghệ quản lý hiện đại, hoàn thành cơ bản các điều kiện đáp ứng yêu cầu đào tạo nguồn nhân lực chất lượng cao đóng góp cho xã hội, tạo ra giá trị thực tiễn và hiệu quả từ hoạt động nghiên cứu khoa học và chuyển giao công nghệ, hợp tác quốc tế.",Giới thiệu
549,"Mục tiêu chiến lược là tiên phong trong các lĩnh vực giáo dục, nghiên cứu và chuyển giao công nghệ; thúc đẩy kết nối phục vụ cộng đồng; tạo môi trường học tập và làm việc thu hút người học và giảng viên có năng lực và trình độ cao; phát triển bền vững trên cơ sở tự chủ tài chính.",Giới thiệu
550,"Tiên phong trong các lĩnh vực giáo dục, nghiên cứu và chuyển giao công nghệ: tăng chất lượng người học tốt nghiệp; nâng cao tỷ lệ có việc làm và vị trí việc làm cho người học sau khi tốt nghiệp; tăng cường quốc tế hóa các chương trình đào tạo; nâng cao chất lượng chương trình đào tạo để đáp ứng yêu cầu của các tổ chức đảm bảo chất lượng; tăng cường hợp tác với các tổ chức trong việc tuyển dụng người học tốt nghiệp; tăng chất lượng các công trình nghiên cứu công bố trong nước và quốc tế; thực thi các chính sách hỗ trợ hợp tác nghiên cứu trong nước và quốc tế; thúc đẩy hoạt động chuyển giao công nghệ.",Giới thiệu
551,"Thúc đẩy kết nối phục vụ cộng đồng: mở rộng các hoạt động của công dân tích cực trong kết nối cộng đồng; đẩy mạnh các hoạt động khởi nghiệp; khuyến khích người học, viên chức và người lao động tham gia các hoạt động phục vụ cộng đồng; khai thác các phương tiện truyền thông một cách hiệu quả; phát triển năng lực đội ngũ làm truyền thông.",Giới thiệu
552,Xây dựng cơ sở giáo dục hiện đại: phát triển cơ sở hạ tầng cho hoạt động giảng dạy và nghiên cứu; tạo ra nhiều hoạt động ngoại khóa sôi động ngay trong khuôn viên Nhà trường; xây dựng khuôn viên xanh và cơ sở hạ tầng công nghệ thông tin tiên tiến; phát triển hệ thống học tập trực tuyến hiệu quả.,Giới thiệu
553,"Thu hút nguồn lực chất lượng cao trong và ngoài nước: duy trì được đội ngũ giảng viên có năng lực; có cơ chế đãi ngộ phù hợp; tuyển dụng và tìm kiếm nhân sự chất lượng cao; đa dạng hóa hình thức tuyển dụng; tăng cường phát triển năng lực nhân sự; thực hiện bố trí công việc phù hợp; cải thiện môi trường làm việc; nâng cao thu nhập của viên chức, người lao động.",Giới thiệu
554,"Đầu tư và thu nhập ổn định, bền vững: tăng doanh thu thông qua các hoạt động đào tạo, nghiên cứu và các tài nguyên khác; đầu tư hợp lý cho nguồn nhân lực, đào tạo và nghiên cứu, hoạt động phục vụ cộng đồng và nâng cao chất lượng cuộc sống người học; duy trì khoản dự phòng; tăng cường ngân sách cho kế hoạch đảm bảo hoạt động liên tục.",Giới thiệu
555,"Giá trị cốt lõi là với mục tiêu và tầm nhìn trở thành một trong những trường đại học hàng đầu Việt Nam, tiên phong trong giáo dục, nghiên cứu ứng dụng, chuyển giao công nghệ và đổi mới sáng tạo, Trường Đại học Công nghiệp Thành phố Hồ Chí Minh xác định và đúc kết hệ giá trị cốt lõi: “Đổi mới – Đoàn kết – Nhân văn”.",Giới thiệu
556,"Đổi mới: liên tục tìm kiếm những cách làm mới và tốt hơn, sáng tạo, đổi mới và dám nghĩ, dám làm để thử những điều mới và tạo cơ hội để cải tiến và đạt đến tầm cao mới.",Giới thiệu
557,"Đoàn kết: chịu trách nhiệm và làm chủ, đồng thời phối hợp làm việc với tất cả các đơn vị và các bên liên quan để khai thác triệt để các nguồn lực và năng lực cũng như sử dụng và triển khai hiệu quả chúng.",Giới thiệu
558,"Nhân văn: đối xử với từng cá nhân và tập thể bằng lòng nhân ái, vị tha, công bằng, công tâm và hướng đến phát triển tiềm năng và hiện thực hóa nguyện vọng; làm việc chuyên nghiệp và đạo đức cũng như phục vụ và đóng góp cho cộng đồng với tư cách là một công dân có trách nhiệm.",Giới thiệu
559,"Cơ sở vật chất Nhà trường với trên 500 giảng đường và phòng học rộng rãi thoáng mát, trên 350 phòng thí nghiệm và xưởng thực hành có trang thiết bị hiện đại, các khu nội trú có sức chứa 8.000 người.",Giới thiệu
560,"Nhà ăn sinh viên được xây dựng hiện đại, rộng rãi, sinh viên có thể tự chọn món ăn cho vừa với sở thích và túi tiền theo phong cách tự phục vụ nhằm hội nhập với lối sống hiện đại.",Giới thiệu
561,Thư viện hiện có trên 200.000 bản sách các loại.,Giới thiệu
562,"Nhà trường đã tin học toàn bộ và sâu rộng mọi hoạt động trong trường, sinh viên có thể truy cập internet, sử dụng mạng để tìm kiếm các thông tin thư viện điện tử phục vụ học tập. Mọi liên hệ giao tiếp với thầy và tìm kiếm những thông tin về khoa, về trường v.v..., sinh viên học sinh có thể tìm kiếm trên mạng.",Giới thiệu
563,"Nhà ăn, kí túc xá sinh viên, nhà truyền thống, phòng tập thể thao đa năng, thư viện điện tử, hệ thống xưởng thực tập, phòng thí nghiệm và các phòng học, giảng đường ngày càng được hoàn thiện theo tiêu chuẩn quốc tế. Các phương tiện tin học trong Nhà trường được nối mạng và kết nối internet sẽ ngày càng được sử dụng rộng rãi.",Giới thiệu
564,"Cơ sở vật chất tại trường gồm Phòng Thí nghiệm thực hành của Khoa Công nghệ thông tin, Trung tâm mô phỏng của Viện Tài chính - Kế toán, Trung tâm mô phòng Khoa Quản trị kinh doanh, Phòng thí nghiệm nhà máy thông minh ứng dụng công nghiệp 4.0, Trung tâm thư viện, Phòng Ký túc xá sinh viên.
",Giới thiệu
565,"​Nhà trường hướng đến đào tạo người học trở thành những người có đầy đủ phẩm chất CARE, phù hợp với tầm nhìn, sứ mạng và giá trị cốt lõi của Trường. Những phẩm chất của người học mà Trường Đại học Công nghiệp Thành phố Hồ Chí Minh mong muốn người học đạt được trong quá trình tham gia học tập tại Trường.",Giới thiệu
566,"Avid Lifelong Learner - một người không ngừng học tập tích cực: Có sự tò mò, ham học hỏi và tinh thần học tập suốt đời; Có tư duy cởi mở và dễ tiếp thu những ý tưởng, khái niệm, kiến thức mới;",Giới thiệu
567,"Rational Thinker - một người có suy nghĩ thấu đáo, hợp lý: Có tư duy phản biện trong việc phân tích các dữ kiện và các lựa chọn trước khi đưa ra đánh giá; Phân tích và giải quyết vấn đề một cách hợp lý và có hệ thống.",Giới thiệu
568,Enterprising Innovator - một nhà cải cách trong hoạt động kinh doanh: Có tư duy và sự tháo vát trong kinh doanh; Có sự sáng tạo và đổi mới trong việc đưa ra các ý tưởng và giải quyết các vấn đề trong thực tế; Xác định cơ hội và chấp nhận các rủi ro có thể kiểm soát được. ,Giới thiệu
569,"Triết lý giáo dục của Trường Đại học Công nghiệp Thành phố Hồ Chí Minh nhằm mục đích bồi dưỡng người học có được các phẩm chất CARE, chuẩn bị cho người học hành trang bước vào cuộc sống và thế giới việc làm trong tương lai. Triết lý này giúp rèn luyện người học trong việc áp dụng và nâng cao tri thức thông qua việc trải nghiệm thực tế, học tập một cách tích cực và nghiên cứu ứng dụng để đáp ứng nhu cầu của các bên liên quan và xã hội.",Giới thiệu
570,"Cộng đồng Trường Đại học Công nghiệp Thành phố Hồ Chí Minh sống trong việc chuyển đổi tư duy và làm giàu thêm đời sống tri thức - kinh tế, các hoạt động nghề nghiệp của người học và các bên liên quan bằng cách phục vụ cộng đồng và đóng góp vào sự tiến bộ của xã hội",Giới thiệu
571,"Các phẩm chất CARE: bồi dưỡng để người học trở thành nhà lãnh đạo nhân ái, luôn thể hiện tinh thần ham học hỏi, người có tư duy logic chặt chẽ và có sáng kiến đột phá trong công việc",Giới thiệu
572,"Áp dụng và nâng cao tri thức: các chương trình đào tạo được thiết kế để đảm bảo sự phù hợp và tính cập nhật, có xem xét xu hướng phát triển của các ngành nghề và nhu cầu của các bên liên quan, sử dụng mô hình đào tạo dựa trên chuẩn đầu ra nhằm đáp ứng các tiêu chuẩn đảm bảo chất lượng quốc gia, khu vực và quốc tế.",Giới thiệu
573,"Chuẩn bị cho cuộc sống và tương lai của công việc: tạo điều kiện cho người học tham gia vào môi trường thực tế và thế giới việc làm thông qua thực tập, dự án, nghiên cứu ứng dụng, thí nghiệm, học tập tích cực và phục vụ cộng đồng. Trang bị cho người học các kỹ năng cần thiết như tư duy phản biện, tư duy sáng tạo, tinh thần đổi mới, kỹ năng giao tiếp và quản lý, lòng nhân ái và tư duy khởi nghiệp.",Giới thiệu
574,"Chuyển đổi tư duy, làm giàu cho đời sống tri thức - kinh tế và hoạt động nghề nghiệp thông qua các dịch vụ cộng đồng và đóng góp cho xã hội cũng như nền kinh tế thông qua nghiên cứu ứng dụng và chuyển giao công nghệ vì một nền kinh tế bền vững với mức sống cao hơn.",Giới thiệu
575,"Phương châm hoạt động “Đổi mới tư duy, làm giàu thêm tri thức - đời sống” là phương châm hoạt động của Trường Đại học Công nghiệp TP. HCM nhằm đạt được mục tiêu, tầm nhìn và sứ mạng của Nhà trường.",Giới thiệu
576,"Chuyển đổi tư duy của người học, người học tốt nghiệp và viên chức, người lao động thông qua hoạt động đào tạo và nghiên cứu ứng dụng có chất lượng để làm phong phú thêm đời sống của người dân và các hoạt động nghề nghiệp tại Việt Nam vì một nền kinh tế bền vững và có mức sống cao hơn. Các hoạt động nghề nghiệp bao gồm nghề nghiệp của một cá thể, một ngành nghề, bất kỳ hoạt động thương mại, thương vụ hoặc xây dựng và vận hành doanh nghiệp.",Giới thiệu
577,"Bộ nhận diện thương hiệu mới của Trường Đại học Công nghiệp Thành phố Hồ Chí Minh (IUH) được thiết kế theo triết lý hiện đại –  kế thừa – phát triển, phản ánh bản sắc truyền thống và tầm nhìn tương lai của nhà trường.",Giới thiệu
578,"Biểu tượng chữ “I” cách điệu vừa đại diện cho “Industrial” – nền tảng lịch sử, vừa thể hiện “Innovation” – sứ mệnh đổi mới sáng tạo, kết hợp cùng hình khối vững chãi và bảng màu xanh – vàng đặc trưng, biểu trưng cho tri thức, khát vọng và phát triển bền vững.",Giới thiệu
579,"Hình ảnh ba mũi tên hướng lên thể hiện ba giá trị cốt lõi Innovation – Unity – Humanity, liên kết chặt chẽ trong tổng thể hiện đại. Mũi tên đầu tiên mang hình dáng máy bay cất cánh, biểu trưng cho hoài bão tuổi trẻ và hành trình chạm tới tri thức.",Giới thiệu
580,"Ba mũi tên đồng thời tạo hình ba chữ cái I – U – H, khẳng định bản sắc thương hiệu, tinh thần tiên phong và tầm nhìn chiến lược đổi mới – sáng tạo – phát triển bền vững.",Giới thiệu
581,"Hình ảnh ba mũi tên hướng lên thể hiện ba giá trị cốt lõi Innovation – Unity – Humanity, liên kết chặt chẽ trong tổng thể hiện đại. Mũi tên đầu tiên mang hình dáng máy bay cất cánh, biểu trưng cho hoài bão tuổi trẻ và hành trình chạm tới tri thức. Trong bố cục, ba mũi tên đồng thời tạo hình ba chữ cái I – U – H, khẳng định bản sắc thương hiệu, tinh thần tiên phong và tầm nhìn chiến lược đổi mới – sáng tạo – phát triển bền vững.",Giới thiệu
582,"Hệ thống tổ chức của Trường Đại học Công nghiệp TP.HCM được xây dựng theo mô hình quản trị hiện đại, gồm các đơn vị chức năng và các đơn vị đào tạo, phối hợp chặt chẽ nhằm đảm bảo hoạt động đào tạo, nghiên cứu khoa học và quản lý được triển khai hiệu quả, thống nhất và minh bạch.",Giới thiệu
583,"Sơ đồ bộ máy tổ chức: đứng đầu là Ban lãnh đạo, bên dưới có các phòng ban, khoa, viện, trung tâm, phân hiệu và đoàn thể.",Giới thiệu
584,Ban lãnh đạo gồm có Đảng ủy và Ban Giám hiệu.,Giới thiệu
585,"Phòng ban gồm: Phòng Tổ chức - Hành chính, Phòng Tài chính - Kế toán, Phòng Kế hoạch - Đầu tư, Phòng Đào tạo, Phòng quản lý khoa học và hợp tác quốc tế, Phòng Công tác chính trị và hỗ trợ sinh viên, Phòng Khảo thí và Đảm bảo chất lượng, Phòng quản trị, Phòng Dịch vụ, Phòng Quản lý Ký túc xá, Tạp chí Khoa học và Công nghệ-IUH, Nhà xuất bản Đại học Công Nghiệp TP.HỒ CHÍ MINH. ",Giới thiệu
586,"Viện gồm có 4 đơn vị: Viện Đào tạo Quốc tế Sau đại học, Viện Tài chính - Kế toán, Viện Công nghệ Sinh học và Thực phẩm, Viện Khoa học Công nghệ và Quản lý Môi trường.",Giới thiệu
587,"Khoa gồm có 15 đơn vị: Khoa Công nghệ cơ khí, Khoa Công nghệ thông tin, Khoa Công nghệ Điện, Khoa Công nghệ Điện tử, Khoa Công nghệ Động lực, Khoa Công nghệ Nhiệt - Lạnh, Khoa Công nghệ May - Thời trang, Khoa Công nghệ Hóa học, Khoa Khoa học Cơ bản, Khoa Luật và Khoa học chính trị, Khoa Ngoại ngữ, Khoa Quản trị Kinh doanh, Khoa Thương mại - Du lịch, Khoa Kỹ thuật xây dựng, Khoa Khoa học sức khỏe.",Giới thiệu
588,"Trung tâm gồm có 6 đơn vị: Trung tâm Quản trị Hệ thống, Trung tâm Thông tin - Truyền thông, Trung tâm Ngoại ngữ, Trung tâm giáo dục Quốc phòng và Thể chất, Trung tâm Thư viện, Trung tâm Nghiên cứu và Phát triển công nghệ - Máy Công nghiệp.",Giới thiệu
589,"Phân hiệu gồm có 5 đơn vị: Phân hiệu Quảng Ngãi, Cơ sở Thanh Hóa, Cơ sở Phạm Văn Chiêu, Cơ sở Nguyễn Văn Dung, Cơ sở Nhơn Trạch.",Giới thiệu
590,"Đoàn thể gồm có 3 đơn vị: Công đoàn, Đoàn thanh niên, Hội sinh viên.",Giới thiệu
591,"Đảng ủy nhà trường do đồng chí Phan Hồng Hải giữ chức vụ Bí thư Đảng ủy.
",Giới thiệu
592,Đồng chí Phạm Trung Kiên giữ vai trò Phó Bí thư Đảng ủy.,Giới thiệu
593,"Ban Thường vụ Đảng ủy có sự tham gia của các đồng chí Nguyễn Xuân Hồng và Huỳnh Trung Hiếu.
",Giới thiệu
